method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,reconstruction_mode
random,0,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022022798657417297,0.9145023676253385,0.891976624909651,0.9977977201342583,0.9145023676253385,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,,direct_sum
random,0,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014016616623848677,0.9335569469224967,0.9127526161739962,0.9985983383376151,0.9335569469224967,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21,,,,,direct_sum
random,0,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00227350159548223,0.9039561928080464,0.8650129028812003,0.9977264984045178,0.9039561928080464,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,,direct_sum
random,0,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018216739408671856,0.9124187884872224,0.9090026103032461,0.9981783260591328,0.9124187884872224,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21,,,,,direct_sum
random,0,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017739280592650175,0.9135640384751182,0.8876437567806648,0.998226071940735,0.9135640384751182,0.6666666666666667,0.6666666666666667,0 4 5 8,H00 H11 H20 H21,4 5 8,H11 H20 H21,,,,,direct_sum
random,0,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002323389984667301,0.9101737934772665,0.8923665864636929,0.9976766100153327,0.9101737934772665,0.6666666666666667,0.6666666666666667,0 3 8 9,H00 H02 H21 H30,3 8 9,H02 H21 H30,,,,,direct_sum
random,0,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002421712502837181,0.8995659812248349,0.8576015584771183,0.9975782874971628,0.8995659812248349,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,,direct_sum
random,0,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0029892115853726864,0.877059432032311,0.8809305323896082,0.9970107884146273,0.877059432032311,0.6666666666666667,0.6666666666666667,0 3 7 9,H00 H02 H12 H30,3 7 9,H02 H12 H30,,,,,direct_sum
random,0,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00227350159548223,0.9039561928080464,0.8650129028812003,0.9977264984045178,0.9039561928080464,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,,direct_sum
random,0,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018434834200888872,0.9113640357849856,0.8549755490854496,0.9981565165799111,0.9113640357849856,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,,direct_sum
random,0,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002671611960977316,0.8920029066458752,0.8737359327790369,0.9973283880390227,0.8920029066458752,0.6666666666666667,0.6666666666666667,0 3 6 8,H00 H02 H03 H21,3 6 8,H02 H03 H21,,,,,direct_sum
random,0,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.002649855799973011,0.8958365190486278,0.8927301624259781,0.997350144200027,0.8958365190486278,0.4444444444444444,0.4444444444444444,0 2 3 6 7 9,H00 H10 H02 H03 H12 H30,2 3 6 7 9,H10 H02 H03 H12 H30,,,,,direct_sum
random,0,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.002471837680786848,0.9097339310699921,0.8794299069443303,0.9975281623192132,0.9097339310699921,0.4444444444444444,0.4444444444444444,0 2 5 6 8 9,H00 H10 H20 H03 H21 H30,2 5 6 8 9,H10 H20 H03 H21 H30,,,,,direct_sum
random,0,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.007178774103522301,0.9075819139460746,0.8850073367075129,0.9928212258964777,0.9075819139460746,0.4444444444444444,0.4444444444444444,0 1 4 6 7 9,H00 H01 H11 H03 H12 H30,1 4 6 7 9,H01 H11 H03 H12 H30,,,,,direct_sum
random,0,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0035005465615540743,0.9133335507910048,0.8810802938474955,0.9964994534384459,0.9133335507910048,0.4444444444444444,0.4444444444444444,0 1 2 4 5 9,H00 H01 H10 H11 H20 H30,1 2 4 5 9,H01 H10 H11 H20 H30,,,,,direct_sum
random,0,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.007089626044034958,0.8937470730699767,0.8626308437271369,0.992910373955965,0.8937470730699767,0.4444444444444444,0.4444444444444444,0 1 4 6 8 9,H00 H01 H11 H03 H21 H30,1 4 6 8 9,H01 H11 H03 H21 H30,,,,,direct_sum
random,0,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.006385207641869783,0.9105619240671786,0.8928503776160259,0.9936147923581302,0.9105619240671786,0.4444444444444444,0.4444444444444444,0 1 2 3 4 6,H00 H01 H10 H02 H11 H03,1 2 3 4 6,H01 H10 H02 H11 H03,,,,,direct_sum
random,0,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.004195638932287693,0.9036332755510149,0.8804404217026974,0.9958043610677123,0.9036332755510149,0.4444444444444444,0.4444444444444444,0 1 2 5 6 9,H00 H01 H10 H20 H03 H30,1 2 5 6 9,H01 H10 H20 H03 H30,,,,,direct_sum
random,0,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.006640431005507708,0.8849760051307298,0.8664583493484834,0.9933595689944923,0.8849760051307298,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,,direct_sum
random,0,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0036036772653460503,0.9138394768319926,0.8742798022155697,0.996396322734654,0.9138394768319926,0.4444444444444444,0.4444444444444444,0 1 2 4 8 9,H00 H01 H10 H11 H21 H30,1 2 4 8 9,H01 H10 H11 H21 H30,,,,,direct_sum
random,0,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0026704324409365654,0.9053513625377565,0.8964084665004969,0.9973295675590634,0.9053513625377565,0.4444444444444444,0.4444444444444444,0 2 3 7 8 9,H00 H10 H02 H12 H21 H30,2 3 7 8 9,H10 H02 H12 H21 H30,,,,,direct_sum
random,0,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012023360468447208,0.9418679946561772,0.9216497593607521,0.9987976639531553,0.9418679946561772,0.4444444444444444,0.4444444444444444,0 2 3 4 5 8,H00 H10 H02 H11 H20 H21,2 3 4 5 8,H10 H02 H11 H20 H21,,,,,direct_sum
random,0,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0031762749422341585,0.9166125125704636,0.8877095948212269,0.9968237250577658,0.9166125125704636,0.4444444444444444,0.4444444444444444,0 1 2 4 5 8,H00 H01 H10 H11 H20 H21,1 2 4 5 8,H01 H10 H11 H20 H21,,,,,direct_sum
random,0,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0027171026449650526,0.9115928998981092,0.8775058492675467,0.997282897355035,0.9115928998981092,0.4444444444444444,0.4444444444444444,0 1 2 5 8 9,H00 H01 H10 H20 H21 H30,1 2 5 8 9,H01 H10 H20 H21 H30,,,,,direct_sum
random,0,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.005539965350180864,0.9041385976298669,0.8829610656331458,0.9944600346498191,0.9041385976298669,0.4444444444444444,0.4444444444444444,0 1 4 5 6 9,H00 H01 H11 H20 H03 H30,1 4 5 6 9,H01 H11 H20 H03 H30,,,,,direct_sum
random,0,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0065336148254573345,0.9084122457965659,0.8867863899478972,0.9934663851745427,0.9084122457965659,0.4444444444444444,0.4444444444444444,0 1 3 4 6 9,H00 H01 H02 H11 H03 H30,1 3 4 6 9,H01 H02 H11 H03 H30,,,,,direct_sum
random,0,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0022090799175202847,0.9270485437405379,0.9090856330021727,0.9977909200824797,0.9270485437405379,0.4444444444444444,0.4444444444444444,0 1 2 3 7 8,H00 H01 H10 H02 H12 H21,1 2 3 7 8,H01 H10 H02 H12 H21,,,,,direct_sum
random,0,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.003754895646125078,0.911394363519482,0.8811056057684131,0.9962451043538749,0.911394363519482,0.4444444444444444,0.4444444444444444,0 1 4 5 8 9,H00 H01 H11 H20 H21 H30,1 4 5 8 9,H01 H11 H20 H21 H30,,,,,direct_sum
random,0,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.002140037016943097,0.9164769774464521,0.9088924336209799,0.9978599629830569,0.9164769774464521,0.4444444444444444,0.4444444444444444,0 5 6 7 8 9,H00 H20 H03 H12 H21 H30,5 6 7 8 9,H20 H03 H12 H21 H30,,,,,direct_sum
random,0,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.004666822962462902,0.9074943977785734,0.8802271058212003,0.9953331770375371,0.9074943977785734,0.4444444444444444,0.4444444444444444,0 1 2 4 7 9,H00 H01 H10 H11 H12 H30,1 2 4 7 9,H01 H10 H11 H12 H30,,,,,direct_sum
random,0,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.006640431005507708,0.8849760051307298,0.8664583493484834,0.9933595689944923,0.8849760051307298,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,,direct_sum
random,1,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005462647881358862,0.8362833418607641,0.824262483663799,0.9945373521186411,0.8362833418607641,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,direct_sum
random,1,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.011287398636341095,0.8113487404452772,0.8115503497722687,0.9887126013636589,0.8113487404452772,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,direct_sum
random,1,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.009383631870150566,0.8209813321009278,0.7913660560793476,0.9906163681298494,0.8209813321009278,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,direct_sum
random,1,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005797525402158499,0.7991975048987702,0.7779175771254271,0.9942024745978415,0.7991975048987702,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,direct_sum
random,1,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005485220812261105,0.8284224282582506,0.8770944735609254,0.9945147791877389,0.8284224282582506,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,direct_sum
random,1,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.009383631870150566,0.8209813321009278,0.7913660560793476,0.9906163681298494,0.8209813321009278,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,direct_sum
random,1,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.007973494939506054,0.7913905029228305,0.8102136227417277,0.992026505060494,0.7913905029228305,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,,direct_sum
random,1,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.009702637791633606,0.8194051431126529,0.7961324625282922,0.9902973622083664,0.8194051431126529,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,direct_sum
random,1,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005797525402158499,0.7991975048987702,0.7779175771254271,0.9942024745978415,0.7991975048987702,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,direct_sum
random,1,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.007973494939506054,0.7913905029228305,0.8102136227417277,0.992026505060494,0.7913905029228305,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,,direct_sum
random,1,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.011277993209660053,0.799383276042514,0.8136732907894896,0.98872200679034,0.799383276042514,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,direct_sum
random,1,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005462647881358862,0.8362833418607641,0.824262483663799,0.9945373521186411,0.8362833418607641,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,direct_sum
random,1,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.011277993209660053,0.799383276042514,0.8136732907894896,0.98872200679034,0.799383276042514,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,direct_sum
random,1,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.011287398636341095,0.8113487404452772,0.8115503497722687,0.9887126013636589,0.8113487404452772,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,direct_sum
random,1,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.008654720149934292,0.7961197527433889,0.7804049689081812,0.9913452798500657,0.7961197527433889,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,direct_sum
random,1,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004019129555672407,0.8590947983124239,0.8916042379319442,0.9959808704443276,0.8590947983124239,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,,direct_sum
random,1,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004019129555672407,0.8590947983124239,0.8916042379319442,0.9959808704443276,0.8590947983124239,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,,direct_sum
random,1,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004071466159075499,0.8522188913311884,0.8661775722050934,0.9959285338409245,0.8522188913311884,0.6666666666666667,0.6666666666666667,0 1 3 9,H00 H01 H02 H30,1 3 9,H01 H02 H30,,,,,direct_sum
random,1,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003364631673321128,0.8687964919135063,0.8714276079055416,0.9966353683266789,0.8687964919135063,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21,,,,,direct_sum
random,1,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001849727239459753,0.8868578271973573,0.9064586122577155,0.9981502727605402,0.8868578271973573,0.6666666666666667,0.6666666666666667,0 3 5 6,H00 H02 H20 H03,3 5 6,H02 H20 H03,,,,,direct_sum
random,1,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0030368384905159473,0.8626865418306713,0.858519977750297,0.996963161509484,0.8626865418306713,0.6666666666666667,0.6666666666666667,0 1 2 3,H00 H01 H10 H02,1 2 3,H01 H10 H02,,,,,direct_sum
random,1,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006456564646214247,0.8333211315266442,0.8336791610145952,0.9935434353537858,0.8333211315266442,0.6666666666666667,0.6666666666666667,0 2 3 7,H00 H10 H02 H12,2 3 7,H10 H02 H12,,,,,direct_sum
random,1,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0035127345472574234,0.8631082530821121,0.8886822275562415,0.9964872654527426,0.8631082530821121,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,,direct_sum
random,1,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0035127345472574234,0.8631082530821121,0.8886822275562415,0.9964872654527426,0.8631082530821121,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,,direct_sum
random,1,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005072921514511108,0.8598464015078389,0.8691210686864225,0.9949270784854889,0.8598464015078389,0.6666666666666667,0.6666666666666667,0 1 7 8,H00 H01 H12 H21,1 7 8,H01 H12 H21,,,,,direct_sum
random,1,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002797145629301667,0.8595939958988557,0.8513095732864558,0.9972028543706983,0.8595939958988557,0.6666666666666667,0.6666666666666667,0 2 6 7,H00 H10 H03 H12,2 6 7,H10 H03 H12,,,,,direct_sum
random,1,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018021475989371538,0.8906974533880649,0.9068803431724018,0.9981978524010628,0.8906974533880649,0.6666666666666667,0.6666666666666667,0 5 6 7,H00 H20 H03 H12,5 6 7,H20 H03 H12,,,,,direct_sum
random,1,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017730582039803267,0.8804387062096992,0.8820985825017291,0.9982269417960197,0.8804387062096992,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,,direct_sum
random,1,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00503318989649415,0.8568663861819595,0.8486464275896107,0.9949668101035058,0.8568663861819595,0.6666666666666667,0.6666666666666667,0 1 3 4,H00 H01 H02 H11,1 3 4,H01 H02 H11,,,,,direct_sum
random,1,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002164882142096758,0.8625246941440879,0.9009813083092465,0.9978351178579032,0.8625246941440879,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,,direct_sum
random,1,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0029613201040774584,0.8456823981625076,0.8767484070405361,0.9970386798959225,0.8456823981625076,0.6666666666666667,0.6666666666666667,0 6 8 9,H00 H03 H21 H30,6 8 9,H03 H21 H30,,,,,direct_sum
random,1,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0069417934864759445,0.8667460476556587,0.8709460096118948,0.993058206513524,0.8667460476556587,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,,direct_sum
random,1,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013858547899872065,0.8917811756220498,0.9068457702741698,0.9986141452100128,0.8917811756220498,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,,direct_sum
random,1,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0030166730284690857,0.8876389499208873,0.9193360179736211,0.9969833269715309,0.8876389499208873,0.6666666666666667,0.6666666666666667,0 5 7 8,H00 H20 H12 H21,5 7 8,H20 H12 H21,,,,,direct_sum
random,1,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002164882142096758,0.8625246941440879,0.9009813083092465,0.9978351178579032,0.8625246941440879,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,,direct_sum
random,1,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013531807344406843,0.8890169908543971,0.9134630019860607,0.9986468192655593,0.8890169908543971,0.4444444444444444,0.4444444444444444,0 2 4 5 6 9,H00 H10 H11 H20 H03 H30,2 4 5 6 9,H10 H11 H20 H03 H30,,,,,direct_sum
random,1,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0024425946176052094,0.8735450987884604,0.901018279560174,0.9975574053823948,0.8735450987884604,0.4444444444444444,0.4444444444444444,0 1 2 3 8 9,H00 H01 H10 H02 H21 H30,1 2 3 8 9,H01 H10 H02 H21 H30,,,,,direct_sum
random,1,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001796352444216609,0.895451609067415,0.9303962758047719,0.9982036475557834,0.895451609067415,0.4444444444444444,0.4444444444444444,0 1 3 5 7 8,H00 H01 H02 H20 H12 H21,1 3 5 7 8,H01 H02 H20 H12 H21,,,,,direct_sum
random,1,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0020703659392893314,0.8639382578157925,0.8808038151603192,0.9979296340607107,0.8639382578157925,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,direct_sum
random,1,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017734484281390905,0.8806549367294442,0.9106806758858538,0.9982265515718609,0.8806549367294442,0.4444444444444444,0.4444444444444444,0 2 3 5 8 9,H00 H10 H02 H20 H21 H30,2 3 5 8 9,H10 H02 H20 H21 H30,,,,,direct_sum
random,1,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013725153403356671,0.8877931061720168,0.9076939477197772,0.9986274846596643,0.8877931061720168,0.4444444444444444,0.4444444444444444,0 1 2 3 5 6,H00 H01 H10 H02 H20 H03,1 2 3 5 6,H01 H10 H02 H20 H03,,,,,direct_sum
random,1,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013939864002168179,0.8995980926646489,0.9297927639661495,0.9986060135997832,0.8995980926646489,0.4444444444444444,0.4444444444444444,0 4 5 7 8 9,H00 H11 H20 H12 H21 H30,4 5 7 8 9,H11 H20 H12 H21 H30,,,,,direct_sum
random,1,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017113956855610013,0.8701427006267906,0.9162702112430413,0.998288604314439,0.8701427006267906,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,,direct_sum
random,1,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.002242398913949728,0.887418376802335,0.9093787364045811,0.9977576010860503,0.887418376802335,0.4444444444444444,0.4444444444444444,0 4 6 7 8 9,H00 H11 H03 H12 H21 H30,4 6 7 8 9,H11 H03 H12 H21 H30,,,,,direct_sum
random,1,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0021296273916959763,0.8698537179515846,0.8938725037665282,0.997870372608304,0.8698537179515846,0.4444444444444444,0.4444444444444444,0 2 3 4 6 9,H00 H10 H02 H11 H03 H30,2 3 4 6 9,H10 H02 H11 H03 H30,,,,,direct_sum
random,1,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0032075047492980957,0.8749441577921158,0.903732926928179,0.9967924952507019,0.8749441577921158,0.4444444444444444,0.4444444444444444,0 1 3 7 8 9,H00 H01 H02 H12 H21 H30,1 3 7 8 9,H01 H02 H12 H21 H30,,,,,direct_sum
random,1,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0020648830104619265,0.8949350394689513,0.8973110040870433,0.9979351169895381,0.8949350394689513,0.4444444444444444,0.4444444444444444,0 3 4 6 7 8,H00 H02 H11 H03 H12 H21,3 4 6 7 8,H02 H11 H03 H12 H21,,,,,direct_sum
random,1,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010458676842972636,0.906651771725925,0.9312783769424828,0.9989541323157027,0.906651771725925,0.4444444444444444,0.4444444444444444,0 3 4 5 6 9,H00 H02 H11 H20 H03 H30,3 4 5 6 9,H02 H11 H20 H03 H30,,,,,direct_sum
random,1,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.003208782058209181,0.8607952611500953,0.8765626647370344,0.9967912179417908,0.8607952611500953,0.4444444444444444,0.4444444444444444,0 1 2 3 4 7,H00 H01 H10 H02 H11 H12,1 2 3 4 7,H01 H10 H02 H11 H12,,,,,direct_sum
random,1,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0024049587082117796,0.8773755797325643,0.8986137922746184,0.9975950412917882,0.8773755797325643,0.4444444444444444,0.4444444444444444,0 1 2 3 5 7,H00 H01 H10 H02 H20 H12,1 2 3 5 7,H01 H10 H02 H20 H12,,,,,direct_sum
random,1,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0026488169096410275,0.8496892106731496,0.869497610958229,0.997351183090359,0.8496892106731496,0.4444444444444444,0.4444444444444444,0 2 3 6 7 9,H00 H10 H02 H03 H12 H30,2 3 6 7 9,H10 H02 H03 H12 H30,,,,,direct_sum
random,1,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0021296273916959763,0.8698537179515846,0.8938725037665282,0.997870372608304,0.8698537179515846,0.4444444444444444,0.4444444444444444,0 2 3 4 6 9,H00 H10 H02 H11 H03 H30,2 3 4 6 9,H10 H02 H11 H03 H30,,,,,direct_sum
random,1,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018396942177787423,0.8713008052670573,0.8960695845535175,0.9981603057822213,0.8713008052670573,0.4444444444444444,0.4444444444444444,0 2 5 6 7 9,H00 H10 H20 H03 H12 H30,2 5 6 7 9,H10 H20 H03 H12 H30,,,,,direct_sum
random,1,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011981623247265816,0.8862828320062827,0.9208259126314721,0.9988018376752734,0.8862828320062827,0.4444444444444444,0.4444444444444444,0 1 4 5 8 9,H00 H01 H11 H20 H21 H30,1 4 5 8 9,H01 H11 H20 H21 H30,,,,,direct_sum
