method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels
random,8,7,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.001112567726522684,0.9319827287091335,0.9108890133688803,0.9988874322734773,0.9319827287091335,0.11111111111111116,0.11111111111111116,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30
random,8,8,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0013582154642790556,0.9177446358988901,0.9004232951996511,0.9986417845357209,0.9177446358988901,0.11111111111111116,0.11111111111111116,0 1 2 3 5 6 7 8 9,H00 H01 H10 H02 H20 H03 H12 H21 H30,1 2 3 5 6 7 8 9,H01 H10 H02 H20 H03 H12 H21 H30
random,8,9,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0011090970365330577,0.9333322405079811,0.9113240108365938,0.9988909029634669,0.9333322405079811,0.11111111111111116,0.11111111111111116,0 1 3 4 5 6 7 8 9,H00 H01 H02 H11 H20 H03 H12 H21 H30,1 3 4 5 6 7 8 9,H01 H02 H11 H20 H03 H12 H21 H30
random,8,10,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0011101462878286839,0.9328269619521254,0.9112359355743687,0.9988898537121713,0.9328269619521254,0.11111111111111116,0.11111111111111116,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30
random,8,11,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0011090970365330577,0.9333322405079811,0.9113240108365938,0.9988909029634669,0.9333322405079811,0.11111111111111116,0.11111111111111116,0 1 3 4 5 6 7 8 9,H00 H01 H02 H11 H20 H03 H12 H21 H30,1 3 4 5 6 7 8 9,H01 H02 H11 H20 H03 H12 H21 H30
random,8,12,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.001112567726522684,0.9319827287091335,0.9108890133688803,0.9988874322734773,0.9319827287091335,0.11111111111111116,0.11111111111111116,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30
random,8,13,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0011101462878286839,0.9328269619521254,0.9112359355743687,0.9988898537121713,0.9328269619521254,0.11111111111111116,0.11111111111111116,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30
random,8,14,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.001112567726522684,0.9319827287091335,0.9108890133688803,0.9988874322734773,0.9319827287091335,0.11111111111111116,0.11111111111111116,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30
random,8,15,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0014579714043065906,0.9216348702103502,0.8748943816531449,0.9985420285956934,0.9216348702103502,0.11111111111111116,0.11111111111111116,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30
random,8,16,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0012478581629693508,0.9253233779159759,0.8985504943282099,0.9987521418370306,0.9253233779159759,0.11111111111111116,0.11111111111111116,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30
random,8,17,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0012478581629693508,0.9253233779159759,0.8985504943282099,0.9987521418370306,0.9253233779159759,0.11111111111111116,0.11111111111111116,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30
random,8,18,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0014579714043065906,0.9216348702103502,0.8748943816531449,0.9985420285956934,0.9216348702103502,0.11111111111111116,0.11111111111111116,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30
random,8,19,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0013582154642790556,0.9177446358988901,0.9004232951996511,0.9986417845357209,0.9177446358988901,0.11111111111111116,0.11111111111111116,0 1 2 3 5 6 7 8 9,H00 H01 H10 H02 H20 H03 H12 H21 H30,1 2 3 5 6 7 8 9,H01 H10 H02 H20 H03 H12 H21 H30
random,8,0,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,1,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,2,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,3,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,4,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,5,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,6,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,7,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,8,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,9,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,10,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,11,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,12,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,13,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,14,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,15,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,16,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,17,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,18,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,8,19,9,9,10,9,1.0,1.0,1.0,0.0010921033099293709,0.9330477082125143,0.9148784884333537,0.9989078966900706,0.9330477082125143,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,9,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003581368364393711,0.81515989227577,0.7814011685093992,0.9964186316356063,0.81515989227577,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21
random,9,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812993206083775,0.8274161980955836,0.7682870772094179,0.9966187006793916,0.8274161980955836,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11
random,9,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004023236688226461,0.7810787127312278,0.7065404296553278,0.9959767633117735,0.7810787127312278,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01
random,9,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002778807654976845,0.8278423359974173,0.8602980806853073,0.9972211923450232,0.8278423359974173,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,9,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00283470144495368,0.8155832269254465,0.7791373480222186,0.9971652985550463,0.8155832269254465,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,9,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00283470144495368,0.8155832269254465,0.7791373480222186,0.9971652985550463,0.8155832269254465,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,9,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812993206083775,0.8274161980955836,0.7682870772094179,0.9966187006793916,0.8274161980955836,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11
random,9,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004281394183635712,0.7607934558664434,0.7011680517371138,0.9957186058163643,0.7607934558664434,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03
random,9,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004023236688226461,0.7810787127312278,0.7065404296553278,0.9959767633117735,0.7810787127312278,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01
random,9,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00283470144495368,0.8155832269254465,0.7791373480222186,0.9971652985550463,0.8155832269254465,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,9,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812993206083775,0.8274161980955836,0.7682870772094179,0.9966187006793916,0.8274161980955836,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11
random,9,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994048938155,0.8146355118288013,0.7837749415389097,0.9972040059510618,0.8146355118288013,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,9,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994048938155,0.8146355118288013,0.7837749415389097,0.9972040059510618,0.8146355118288013,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,9,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812993206083775,0.8274161980955836,0.7682870772094179,0.9966187006793916,0.8274161980955836,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11
random,9,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003476940095424652,0.7770601566947385,0.7914433884422649,0.9965230599045753,0.7770601566947385,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30
random,9,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994048938155,0.8146355118288013,0.7837749415389097,0.9972040059510618,0.8146355118288013,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,9,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003581368364393711,0.81515989227577,0.7814011685093992,0.9964186316356063,0.81515989227577,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21
random,9,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00283470144495368,0.8155832269254465,0.7791373480222186,0.9971652985550463,0.8155832269254465,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,9,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004023236688226461,0.7810787127312278,0.7065404296553278,0.9959767633117735,0.7810787127312278,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01
random,9,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994048938155,0.8146355118288013,0.7837749415389097,0.9972040059510618,0.8146355118288013,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,9,0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0019577660132199526,0.8687694173540995,0.8753270867525994,0.99804223398678,0.8687694173540995,0.7777777777777778,0.7777777777777778,0 2 5,H00 H10 H20,2 5,H10 H20
random,9,1,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002499900758266449,0.8320641047969088,0.801134250741267,0.9975000992417336,0.8320641047969088,0.7777777777777778,0.7777777777777778,0 2 3,H00 H10 H02,2 3,H10 H02
random,9,2,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002149706007912755,0.8687918584585616,0.8376153928463863,0.9978502939920872,0.8687918584585616,0.7777777777777778,0.7777777777777778,0 2 4,H00 H10 H11,2 4,H10 H11
random,9,3,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002149706007912755,0.8687918584585616,0.8376153928463863,0.9978502939920872,0.8687918584585616,0.7777777777777778,0.7777777777777778,0 2 4,H00 H10 H11,2 4,H10 H11
random,9,4,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002788543701171875,0.8157741804070124,0.7913639126676235,0.9972114562988281,0.8157741804070124,0.7777777777777778,0.7777777777777778,0 2 9,H00 H10 H30,2 9,H10 H30
random,9,5,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002482120878994465,0.8409338455899718,0.8095969691187171,0.9975178791210055,0.8409338455899718,0.7777777777777778,0.7777777777777778,0 6 7,H00 H03 H12,6 7,H03 H12
random,9,6,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0019577660132199526,0.8687694173540995,0.8753270867525994,0.99804223398678,0.8687694173540995,0.7777777777777778,0.7777777777777778,0 2 5,H00 H10 H20,2 5,H10 H20
