method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,is_pareto_global,is_pareto_by_method
random,0,13.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017218431457877,0.9016896860716104,0.8594885926203043,0.9982781568542124,0.9016896860716104,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,,False,False
random,0,14.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015075160190463,0.9123996216870232,0.8736049095739984,0.9984924839809536,0.9123996216870232,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,False,False
random,0,15.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010368169751018,0.9382785857609705,0.9241642307476036,0.9989631830248982,0.9382785857609705,0.4444444444444444,0.4444444444444444,0 1 2 3 5 9,H00 H01 H10 H02 H20 H30,1 2 3 5 9,H01 H10 H02 H20 H30,,,,,False,False
random,0,16.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007439734181389,0.955184875589914,0.9467557812324692,0.9992560265818612,0.955184875589914,0.4444444444444444,0.4444444444444444,0 3 4 5 6 7,H00 H02 H11 H20 H03 H12,3 4 5 6 7,H02 H11 H20 H03 H12,,,,,False,False
random,0,17.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017218431457877,0.9016896860716104,0.8594885926203043,0.9982781568542124,0.9016896860716104,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,,False,False
random,0,18.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015075160190463,0.9123996216870232,0.8736049095739984,0.9984924839809536,0.9123996216870232,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,False,False
random,0,19.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009736286010593,0.9448364664945534,0.9246672729573978,0.9990263713989408,0.9448364664945534,0.4444444444444444,0.4444444444444444,0 4 5 7 8 9,H00 H11 H20 H12 H21 H30,4 5 7 8 9,H11 H20 H12 H21 H30,,,,,False,False
random,0,0.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0010955414036288,0.9346871407753504,0.9115589234574204,0.9989044585963712,0.9346871407753504,0.3333333333333333,0.3333333333333333,0 1 2 3 4 6 9,H00 H01 H10 H02 H11 H03 H30,1 2 3 4 6 9,H01 H10 H02 H11 H03 H30,,,,,False,False
random,0,1.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0014249950181692,0.920749464221786,0.8899221144932604,0.9985750049818308,0.920749464221786,0.3333333333333333,0.3333333333333333,0 1 2 6 7 8 9,H00 H01 H10 H03 H12 H21 H30,1 2 6 7 8 9,H01 H10 H03 H12 H21 H30,,,,,False,False
random,0,2.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009065801859833,0.9486358330699124,0.9293702742561394,0.9990934198140168,0.9486358330699124,0.3333333333333333,0.3333333333333333,0 2 3 4 6 8 9,H00 H10 H02 H11 H03 H21 H30,2 3 4 6 8 9,H10 H02 H11 H03 H21 H30,,,,,False,False
random,0,3.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0008050397736951,0.9514972040790723,0.9402838619266032,0.9991949602263048,0.9514972040790723,0.3333333333333333,0.3333333333333333,0 1 2 3 4 5 7,H00 H01 H10 H02 H11 H20 H12,1 2 3 4 5 7,H01 H10 H02 H11 H20 H12,,,,,False,False
random,0,4.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0010322164744138,0.9371847517070816,0.9319827213117676,0.998967783525586,0.9371847517070816,0.3333333333333333,0.3333333333333333,0 1 3 5 7 8 9,H00 H01 H02 H20 H12 H21 H30,1 3 5 7 8 9,H01 H02 H20 H12 H21 H30,,,,,False,False
random,0,5.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0008884683484211,0.9481267432253652,0.9345047876935048,0.9991115316515788,0.9481267432253652,0.3333333333333333,0.3333333333333333,0 2 4 5 6 7 8,H00 H10 H11 H20 H03 H12 H21,2 4 5 6 7 8,H10 H11 H20 H03 H12 H21,,,,,False,False
random,0,6.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.001187790185213,0.9316423522058196,0.9137497052203106,0.9988122098147868,0.9316423522058196,0.3333333333333333,0.3333333333333333,0 1 2 3 7 8 9,H00 H01 H10 H02 H12 H21 H30,1 2 3 7 8 9,H01 H10 H02 H12 H21 H30,,,,,False,False
random,0,7.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007931571453809,0.9530855456232032,0.9419998722761758,0.999206842854619,0.9530855456232032,0.3333333333333333,0.3333333333333333,0 1 2 3 4 5 9,H00 H01 H10 H02 H11 H20 H30,1 2 3 4 5 9,H01 H10 H02 H11 H20 H30,,,,,False,False
random,0,8.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0010871749836951,0.9368243659364766,0.9306680819657454,0.9989128250163049,0.9368243659364766,0.3333333333333333,0.3333333333333333,0 2 3 5 7 8 9,H00 H10 H02 H20 H12 H21 H30,2 3 5 7 8 9,H10 H02 H20 H12 H21 H30,,,,,False,False
random,0,9.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007415884756483,0.9564065489204828,0.945879610394423,0.9992584115243516,0.9564065489204828,0.3333333333333333,0.3333333333333333,0 3 4 5 6 8 9,H00 H02 H11 H20 H03 H21 H30,3 4 5 6 8 9,H02 H11 H20 H03 H21 H30,,,,,False,False
random,0,10.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007934760069474,0.9523353879467344,0.9463764599199936,0.9992065239930524,0.9523353879467344,0.3333333333333333,0.3333333333333333,0 1 3 4 5 6 8,H00 H01 H02 H11 H20 H03 H21,1 3 4 5 6 8,H01 H02 H11 H20 H03 H21,,,,,False,False
random,0,11.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0011856104247272,0.9311360343670588,0.9119032177247152,0.9988143895752728,0.9311360343670588,0.3333333333333333,0.3333333333333333,0 1 2 3 6 7 8,H00 H01 H10 H02 H03 H12 H21,1 2 3 6 7 8,H01 H10 H02 H03 H12 H21,,,,,False,False
random,0,12.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0011465189745649,0.9388298906217574,0.9094317344670948,0.998853481025435,0.9388298906217574,0.3333333333333333,0.3333333333333333,0 2 4 6 7 8 9,H00 H10 H11 H03 H12 H21 H30,2 4 6 7 8 9,H10 H11 H03 H12 H21 H30,,,,,False,False
random,0,13.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0012863751035183,0.9281434255356454,0.8920237080255676,0.9987136248964816,0.9281434255356454,0.3333333333333333,0.3333333333333333,0 1 2 4 6 7 9,H00 H01 H10 H11 H03 H12 H30,1 2 4 6 7 9,H01 H10 H11 H03 H12 H30,,,,,False,False
random,0,14.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007421634509228,0.956083960627404,0.946079323492776,0.9992578365490772,0.956083960627404,0.3333333333333333,0.3333333333333333,0 2 3 4 5 6 9,H00 H10 H02 H11 H20 H03 H30,2 3 4 5 6 9,H10 H02 H11 H20 H03 H30,,,,,False,False
random,0,15.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.001015709945932,0.9390700328895794,0.9295999841419889,0.998984290054068,0.9390700328895794,0.3333333333333333,0.3333333333333333,0 1 2 3 5 6 7,H00 H01 H10 H02 H20 H03 H12,1 2 3 5 6 7,H01 H10 H02 H20 H03 H12,,,,,False,False
random,0,16.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0008091799682006,0.9519882303320412,0.9395873186425172,0.9991908200317994,0.9519882303320412,0.3333333333333333,0.3333333333333333,0 1 2 3 4 5 8,H00 H01 H10 H02 H11 H20 H21,1 2 3 4 5 8,H01 H10 H02 H11 H20 H21,,,,,False,False
random,0,17.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0010917747858911,0.935582297469858,0.913590437140411,0.9989082252141088,0.935582297469858,0.3333333333333333,0.3333333333333333,0 1 3 4 6 7 9,H00 H01 H02 H11 H03 H12 H30,1 3 4 6 7 9,H01 H02 H11 H03 H12 H30,,,,,False,False
random,0,18.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.001015709945932,0.9390700328895794,0.9295999841419889,0.998984290054068,0.9390700328895794,0.3333333333333333,0.3333333333333333,0 1 2 3 5 6 7,H00 H01 H10 H02 H20 H03 H12,1 2 3 5 6 7,H01 H10 H02 H20 H03 H12,,,,,False,False
random,0,19.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0008900203974917,0.9484741704784307,0.9342986995608626,0.9991099796025082,0.9484741704784307,0.3333333333333333,0.3333333333333333,0 1 2 4 5 6 7,H00 H01 H10 H11 H20 H03 H12,1 2 4 5 6 7,H01 H10 H11 H20 H03 H12,,,,,False,False
random,0,0.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009041937883011,0.9487790012827384,0.9302089073306364,0.9990958062116988,0.9487790012827384,0.2222222222222222,0.2222222222222222,0 2 3 4 6 7 8 9,H00 H10 H02 H11 H03 H12 H21 H30,2 3 4 6 7 8 9,H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,1.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0011459211818873,0.9388349417167384,0.9088081059119838,0.9988540788181126,0.9388349417167384,0.2222222222222222,0.2222222222222222,0 1 2 4 6 7 8 9,H00 H01 H10 H11 H03 H12 H21 H30,1 2 4 6 7 8 9,H01 H10 H11 H03 H12 H21 H30,,,,,False,False
random,0,2.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.000731955980882,0.956061987775543,0.9483312200550296,0.999268044019118,0.956061987775543,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 6 9,H00 H01 H10 H02 H11 H20 H03 H30,1 2 3 4 5 6 9,H01 H10 H02 H11 H20 H03 H30,,,,,False,False
random,0,3.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0011459211818873,0.9388349417167384,0.9088081059119838,0.9988540788181126,0.9388349417167384,0.2222222222222222,0.2222222222222222,0 1 2 4 6 7 8 9,H00 H01 H10 H11 H03 H12 H21 H30,1 2 4 6 7 8 9,H01 H10 H11 H03 H12 H21 H30,,,,,False,False
random,0,4.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010106845293194,0.9396532461064891,0.93090736344849,0.9989893154706806,0.9396532461064891,0.2222222222222222,0.2222222222222222,0 1 2 3 5 6 7 9,H00 H01 H10 H02 H20 H03 H12 H30,1 2 3 5 6 7 9,H01 H10 H02 H20 H03 H12 H30,,,,,False,False
random,0,5.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.000731955980882,0.956061987775543,0.9483312200550296,0.999268044019118,0.956061987775543,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 6 9,H00 H01 H10 H02 H11 H20 H03 H30,1 2 3 4 5 6 9,H01 H10 H02 H11 H20 H03 H30,,,,,False,False
random,0,6.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010454939911141,0.9381223776146292,0.9329040357518842,0.9989545060088858,0.9381223776146292,0.2222222222222222,0.2222222222222222,0 2 3 5 6 7 8 9,H00 H10 H02 H20 H03 H12 H21 H30,2 3 5 6 7 8 9,H10 H02 H20 H03 H12 H21 H30,,,,,False,False
random,0,7.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009041937883011,0.9487790012827384,0.9302089073306364,0.9990958062116988,0.9487790012827384,0.2222222222222222,0.2222222222222222,0 2 3 4 6 7 8 9,H00 H10 H02 H11 H03 H12 H21 H30,2 3 4 6 7 8 9,H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,8.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007291272049769,0.9569724740972132,0.94738155559281,0.999270872795023,0.9569724740972132,0.2222222222222222,0.2222222222222222,0 3 4 5 6 7 8 9,H00 H02 H11 H20 H03 H12 H21 H30,3 4 5 6 7 8 9,H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,9.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007652204367332,0.9540852293035504,0.9449680545626256,0.9992347795632668,0.9540852293035504,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 6 8,H00 H01 H10 H02 H11 H20 H03 H21,1 2 3 4 5 6 8,H01 H10 H02 H11 H20 H03 H21,,,,,False,False
random,0,10.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010184115963056,0.9391467042541958,0.9295845447500252,0.9989815884036944,0.9391467042541958,0.2222222222222222,0.2222222222222222,0 1 2 3 5 7 8 9,H00 H01 H10 H02 H20 H12 H21 H30,1 2 3 5 7 8 9,H01 H10 H02 H20 H12 H21 H30,,,,,False,False
random,0,11.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007232133066281,0.956970638419445,0.9489139004282036,0.9992767866933718,0.956970638419445,0.2222222222222222,0.2222222222222222,0 2 3 4 5 6 7 9,H00 H10 H02 H11 H20 H03 H12 H30,2 3 4 5 6 7 9,H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,0,12.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010294571984559,0.939235697567959,0.9260782637496712,0.998970542801544,0.939235697567959,0.2222222222222222,0.2222222222222222,0 1 2 3 5 6 8 9,H00 H01 H10 H02 H20 H03 H21 H30,1 2 3 5 6 8 9,H01 H10 H02 H20 H03 H21 H30,,,,,False,False
random,0,13.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0008891422767192,0.9486754947163688,0.9346204859651152,0.9991108577232808,0.9486754947163688,0.2222222222222222,0.2222222222222222,0 1 2 4 5 6 7 9,H00 H01 H10 H11 H20 H03 H12 H30,1 2 4 5 6 7 9,H01 H10 H11 H20 H03 H12 H30,,,,,False,False
random,0,14.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007677334360778,0.9552087039464152,0.9448905643609192,0.9992322665639222,0.9552087039464152,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 8 9,H00 H01 H10 H02 H11 H20 H21 H30,1 2 3 4 5 8 9,H01 H10 H02 H11 H20 H21 H30,,,,,False,False
random,0,15.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0008944385917857,0.9490490908359092,0.9325657225102671,0.9991055614082144,0.9490490908359092,0.2222222222222222,0.2222222222222222,0 1 2 3 4 7 8 9,H00 H01 H10 H02 H11 H12 H21 H30,1 2 3 4 7 8 9,H01 H10 H02 H11 H12 H21 H30,,,,,False,False
random,0,16.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0008891422767192,0.9486754947163688,0.9346204859651152,0.9991108577232808,0.9486754947163688,0.2222222222222222,0.2222222222222222,0 1 2 4 5 6 7 9,H00 H01 H10 H11 H20 H03 H12 H30,1 2 4 5 6 7 9,H01 H10 H11 H20 H03 H12 H30,,,,,False,False
random,0,17.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009396051755174,0.9457918458865172,0.9270448854069208,0.9990603948244824,0.9457918458865172,0.2222222222222222,0.2222222222222222,0 1 2 4 5 7 8 9,H00 H01 H10 H11 H20 H12 H21 H30,1 2 4 5 7 8 9,H01 H10 H11 H20 H12 H21 H30,,,,,False,False
random,0,18.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010454939911141,0.9381223776146292,0.9329040357518842,0.9989545060088858,0.9381223776146292,0.2222222222222222,0.2222222222222222,0 2 3 5 6 7 8 9,H00 H10 H02 H20 H03 H12 H21 H30,2 3 5 6 7 8 9,H10 H02 H20 H03 H12 H21 H30,,,,,False,False
random,0,19.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007411900442093,0.9563865998979132,0.9461423889193216,0.9992588099557906,0.9563865998979132,0.2222222222222222,0.2222222222222222,0 2 3 4 5 6 8 9,H00 H10 H02 H11 H20 H03 H21 H30,2 3 4 5 6 8 9,H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,0,0.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007248984766192,0.9569195118620905,0.9493666786989295,0.9992751015233808,0.9569195118620905,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,0,1.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0008872197358869,0.9483664535455556,0.934448451839036,0.9991127802641132,0.9483664535455556,0.1111111111111111,0.1111111111111111,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,2.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0008872197358869,0.9483664535455556,0.934448451839036,0.9991127802641132,0.9483664535455556,0.1111111111111111,0.1111111111111111,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,3.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0010105051333084,0.9395112209775076,0.930669541017736,0.9989894948666916,0.9395112209775076,0.1111111111111111,0.1111111111111111,0 1 2 3 5 6 7 8 9,H00 H01 H10 H02 H20 H03 H12 H21 H30,1 2 3 5 6 7 8 9,H01 H10 H02 H20 H03 H12 H21 H30,,,,,False,False
random,0,4.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.000889656948857,0.9491800227148212,0.9336268168698992,0.999110343051143,0.9491800227148212,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,5.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.000889656948857,0.9491800227148212,0.9336268168698992,0.999110343051143,0.9491800227148212,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,6.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.000889656948857,0.9491800227148212,0.9336268168698992,0.999110343051143,0.9491800227148212,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,7.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007231619674712,0.9570350702962752,0.9489171334416447,0.9992768380325288,0.9570350702962752,0.1111111111111111,0.1111111111111111,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,8.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007231619674712,0.9570350702962752,0.9489171334416447,0.9992768380325288,0.9570350702962752,0.1111111111111111,0.1111111111111111,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,9.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007248984766192,0.9569195118620905,0.9493666786989295,0.9992751015233808,0.9569195118620905,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,0,10.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.000889656948857,0.9491800227148212,0.9336268168698992,0.999110343051143,0.9491800227148212,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,0,11.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007394475396722,0.9553292341592338,0.9481323964674376,0.9992605524603276,0.9553292341592338,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 8,H00 H01 H10 H02 H11 H20 H03 H12 H21,1 2 3 4 5 6 7 8,H01 H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,0,12.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007248984766192,0.9569195118620905,0.9493666786989295,0.9992751015233808,0.9569195118620905,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,0,13.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0008872197358869,0.9483664535455556,0.934448451839036,0.9991127802641132,0.9483664535455556,0.1111111111111111,0.1111111111111111,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,14.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007231619674712,0.9570350702962752,0.9489171334416447,0.9992768380325288,0.9570350702962752,0.1111111111111111,0.1111111111111111,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,15.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.000760493800044,0.9554079745173027,0.9461769077787012,0.999239506199956,0.9554079745173027,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 7 8 9,H00 H01 H10 H02 H11 H20 H12 H21 H30,1 2 3 4 5 7 8 9,H01 H10 H02 H11 H20 H12 H21 H30,,,,,False,False
random,0,16.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0007248984766192,0.9569195118620905,0.9493666786989295,0.9992751015233808,0.9569195118620905,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30,,,,,False,False
