episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,cost,actions
3468,11781,0.050000000000000044,0.1711343228816986,6.746840153937228e-05,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
3469,11784,0.050000000000000044,0.09294594079256058,6.265985211939551e-05,0.0019192839972674847,0.8082821154424324,2,0.13333333333333333,0 12 15
3470,11787,0.050000000000000044,0.354876846075058,8.27972253318876e-05,0.0020282058976590633,0.870114500839241,2,0.13333333333333333,0 4 15
3471,11789,0.050000000000000044,0.17371436953544617,7.069568891893141e-05,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
3472,11792,0.050000000000000044,0.08239639550447464,7.525279943365604e-05,0.0025204906705766916,0.8040797068924598,2,0.13333333333333333,9 0 15
3473,11794,0.050000000000000044,0.17371436953544617,5.5879361752886325e-05,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
3474,11797,0.050000000000000044,0.3857109248638153,6.760638158690806e-05,0.0018465451430529356,0.8491955669984381,2,0.13333333333333333,0 4 15
3475,11800,0.050000000000000044,0.14537997543811798,7.672604381999311e-05,0.004140140488743782,0.8033321848571467,2,0.13333333333333333,1 0 15
3476,11802,0.050000000000000044,0.2495211362838745,4.09115800721338e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3477,11806,0.050000000000000044,0.292520135641098,6.896049035276519e-05,0.0014722731430083513,0.8848260799854746,3,0.2,0 4 2 15
3478,11809,0.050000000000000044,0.39199480414390564,9.140336139050002e-05,0.0009011314250528812,0.8650873561836027,2,0.13333333333333333,0 4 15
3479,11812,0.050000000000000044,0.10331154614686966,0.00010226941230939701,0.00216608471237123,0.8277657958640142,2,0.13333333333333333,0 12 15
3480,11816,0.050000000000000044,0.4324142336845398,7.112880666682031e-05,0.0017891990719363093,0.8626504115999525,3,0.2,0 13 3 15
3481,11818,0.050000000000000044,0.300115704536438,6.845383177278563e-05,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
3482,11822,0.050000000000000044,0.3679090142250061,8.674535456520971e-05,0.0014505693688988686,0.8550798656467645,3,0.2,0 5 14 15
3483,11825,0.050000000000000044,0.4376232624053955,6.954193183143313e-05,0.000863197143189609,0.9005468635510888,2,0.13333333333333333,0 5 15
3484,11827,0.050000000000000044,0.1312006413936615,7.209084651549347e-05,0.0023328824900090694,0.8432090521284006,1,0.06666666666666667,0 15
3485,11831,0.050000000000000044,0.3576996624469757,7.386108427454019e-05,0.0008629559306427836,0.9088902802834471,3,0.2,0 10 11 15
3486,11834,0.050000000000000044,0.3653216063976288,5.3501924412557855e-05,0.0013408162631094456,0.874002298333557,2,0.13333333333333333,0 4 15
3487,11836,0.050000000000000044,0.2642996311187744,6.651549119851552e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3488,11839,0.050000000000000044,0.34626510739326477,5.802417945233174e-05,0.0028897440060973167,0.8463710463039941,2,0.13333333333333333,0 10 15
3489,11843,0.050000000000000044,0.37912604212760925,6.015293274685973e-05,0.0008718506433069706,0.9099955718242314,3,0.2,4 12 0 15
3490,11845,0.050000000000000044,0.12244947254657745,6.701209713355638e-05,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
3491,11847,0.050000000000000044,0.17167341709136963,6.178430157888215e-05,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3492,11849,0.050000000000000044,0.09905785322189331,4.456292663235217e-05,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
3493,11851,0.050000000000000044,0.2495211362838745,4.8862779294722714e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3494,11853,0.050000000000000044,0.23669050633907318,5.571015572058968e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
3495,11855,0.050000000000000044,0.11503994464874268,8.80677871464286e-05,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
3496,11859,0.050000000000000044,0.42494818568229675,6.768839011783712e-05,0.002315074671059847,0.8339431010292983,3,0.2,12 0 5 15
3497,11861,0.050000000000000044,0.12251240015029907,7.848606401239522e-05,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
3498,11864,0.050000000000000044,0.373225599527359,4.2464404638546206e-05,0.0014587979530915618,0.8911110514622097,2,0.13333333333333333,0 4 15
3499,11866,0.050000000000000044,0.16447439789772034,4.536484084383119e-05,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
3500,11869,0.050000000000000044,0.19337807595729828,5.921924215120574e-05,0.001318110735155642,0.8612123420034279,2,0.13333333333333333,0 13 15
3501,11872,0.050000000000000044,0.3835337162017822,4.830345157339858e-05,0.0016781329177320004,0.8546886928512424,2,0.13333333333333333,0 4 15
3502,11875,0.050000000000000044,0.3656240999698639,6.636903223504002e-05,0.001201205886900425,0.8625056232180663,2,0.13333333333333333,0 4 15
3503,11879,0.050000000000000044,0.34918302297592163,5.3912603107164614e-05,0.0011251596733927727,0.8725978643871516,3,0.2,0 4 1 15
3504,11881,0.050000000000000044,0.08240792900323868,5.217801844992209e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3505,11883,0.050000000000000044,0.1344224512577057,5.7608831411926076e-05,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
3506,11886,0.050000000000000044,0.36106976866722107,6.926805266023924e-05,0.0011812739539891481,0.8494733390835746,2,0.13333333333333333,0 10 15
3507,11889,0.050000000000000044,0.37466010451316833,9.754164784681052e-05,0.0014478429220616817,0.8400658587177642,2,0.13333333333333333,0 13 15
3508,11892,0.050000000000000044,0.08191962540149689,6.945737307736029e-05,0.00148819200694561,0.8582607531758395,2,0.13333333333333333,3 0 15
3509,11894,0.050000000000000044,0.16447439789772034,5.2249597501941025e-05,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
3510,11896,0.050000000000000044,0.17371436953544617,5.65997397643514e-05,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
3511,11898,0.050000000000000044,0.18845146894454956,4.81359693367267e-05,0.0051157474517822266,0.6636837995749556,1,0.06666666666666667,0 15
3512,11902,0.050000000000000044,0.377921462059021,5.236855849943822e-05,0.0012080767191946507,0.8834442859526622,3,0.2,0 10 12 15
3513,11904,0.050000000000000044,0.2005401849746704,4.6944052883191034e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3514,11906,0.050000000000000044,0.300115704536438,0.0002346441506233532,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
3515,11908,0.050000000000000044,0.1312006413936615,4.4783995690522715e-05,0.0023328824900090694,0.8432090521284006,1,0.06666666666666667,0 15
3516,11910,0.050000000000000044,0.1312006413936615,4.991372588847298e-05,0.0023328824900090694,0.8432090521284006,1,0.06666666666666667,0 15
3517,11912,0.050000000000000044,0.17371436953544617,0.00011180089859408326,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
3518,11915,0.050000000000000044,0.3204945921897888,6.975773915958901e-05,0.0021839155815541744,0.7995986759255105,2,0.13333333333333333,0 14 15
3519,11917,0.050000000000000044,0.08240792900323868,6.336024307529442e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3520,11920,0.050000000000000044,0.38010820746421814,6.222694719326682e-05,0.0016513366717845201,0.8329926676599433,2,0.13333333333333333,0 14 15
3521,11922,0.050000000000000044,0.09905785322189331,0.000101046131021576,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
3522,11925,0.050000000000000044,0.18731394410133362,6.719597392172243e-05,0.00152482814155519,0.8309204229524672,2,0.13333333333333333,4 0 15
3523,11928,0.050000000000000044,0.18118919432163239,6.761124556457314e-05,0.003207175061106682,0.7660594315945135,2,0.13333333333333333,0 10 15
3524,11931,0.050000000000000044,0.39199480414390564,6.939316517673433e-05,0.0009011314250528812,0.8650873561836027,2,0.13333333333333333,4 0 15
3525,11934,0.050000000000000044,0.1425984501838684,6.336840306175873e-05,0.0015752427279949188,0.8734967424716982,2,0.13333333333333333,7 0 15
3526,11936,0.050000000000000044,0.08240792900323868,6.392848081304692e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3527,11940,0.050000000000000044,0.33903586864471436,7.263695806614123e-05,0.0011945810401812196,0.8699362492288477,3,0.2,0 13 3 15
3528,11942,0.050000000000000044,0.1711343228816986,4.70280119770905e-05,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
3529,11945,0.050000000000000044,0.3835337162017822,5.4771756064534806e-05,0.0016781329177320004,0.8546886928512424,2,0.13333333333333333,0 4 15
3530,11947,0.050000000000000044,0.2495211362838745,6.0349768318701535e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3531,11949,0.050000000000000044,0.17167341709136963,3.4330138987570535e-05,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3532,11951,0.050000000000000044,0.08240792900323868,6.236051194719039e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3533,11953,0.050000000000000044,0.2642996311187744,5.917753514950164e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3534,11956,0.050000000000000044,0.18731394410133362,5.963668445474468e-05,0.00152482814155519,0.8309204229524672,2,0.13333333333333333,4 0 15
3535,11958,0.050000000000000044,0.12251240015029907,3.748333620023914e-05,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
3536,11960,0.050000000000000044,0.17167341709136963,5.261040496407077e-05,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3537,11962,0.050000000000000044,0.1344224512577057,6.703584040224086e-05,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
3538,11965,0.050000000000000044,0.29811549186706543,6.223389209480956e-05,0.0019275342347100377,0.8548757249885875,2,0.13333333333333333,0 13 15
3539,11967,0.050000000000000044,0.1711343228816986,5.580765900958795e-05,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
3540,11969,0.050000000000000044,0.12251240015029907,6.935416968190111e-05,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
3541,11971,0.050000000000000044,0.1711343228816986,4.445393460628111e-05,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
3542,11974,0.050000000000000044,0.3462078869342804,9.00400797642457e-05,0.0021641680505126715,0.8454819418551948,2,0.13333333333333333,13 0 15
3543,11976,0.050000000000000044,0.2005401849746704,6.305240822257474e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3544,11978,0.050000000000000044,0.30348581075668335,7.054736488498747e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3545,11980,0.050000000000000044,0.2642996311187744,5.1324876039871015e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3546,11984,0.050000000000000044,0.33895421028137207,6.884120193717536e-05,0.001193006755784154,0.86960634504147,3,0.2,1 0 12 15
3547,11987,0.050000000000000044,0.1791931539773941,5.1567356422310695e-05,0.0017430841689929366,0.7986555485349419,2,0.13333333333333333,1 0 15
3548,11990,0.050000000000000044,0.2834244966506958,4.4939276752605416e-05,0.0018809451721608639,0.8469782301294534,2,0.13333333333333333,0 5 15
3549,11992,0.050000000000000044,0.2005401849746704,5.126714677317068e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3550,11995,0.050000000000000044,0.09237510710954666,4.64427915479367e-05,0.0013999934308230877,0.8945505067121401,2,0.13333333333333333,5 0 15
3551,11998,0.050000000000000044,0.09111784398555756,5.271812309122955e-05,0.0013223695568740368,0.8860909833033501,2,0.13333333333333333,9 0 15
3552,12000,0.050000000000000044,0.17167341709136963,4.6629698772449046e-05,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3553,12003,0.050000000000000044,0.29811546206474304,6.0909886087756604e-05,0.0019275342347100377,0.8548757249885875,2,0.13333333333333333,13 0 15
3554,12007,0.050000000000000044,0.37246811389923096,8.520727351424284e-05,0.0010658340761438012,0.8837906503861639,3,0.2,0 5 10 15
3555,12009,0.050000000000000044,0.16447439789772034,8.930968033382669e-05,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
3556,12012,0.050000000000000044,0.1453799605369568,0.00010605329346920674,0.004140140488743782,0.8033321848571467,2,0.13333333333333333,0 1 15
3557,12014,0.050000000000000044,0.2642996311187744,6.939605736988597e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3558,12016,0.050000000000000044,0.1711343228816986,0.0001027281759888865,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
3559,12019,0.050000000000000044,0.18423767387866974,8.656824987459306e-05,0.0022578781936317682,0.8353364669145323,2,0.13333333333333333,4 0 15
3560,12021,0.050000000000000044,0.08240792900323868,8.265640281024389e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3561,12024,0.050000000000000044,0.354876846075058,7.901647525917117e-05,0.0020282058976590633,0.870114500839241,2,0.13333333333333333,0 4 15
3562,12026,0.050000000000000044,0.08240792900323868,7.86120945122093e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3563,12028,0.050000000000000044,0.30348581075668335,6.381745697581209e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3564,12031,0.050000000000000044,0.18731394410133362,6.160742486827075e-05,0.00152482814155519,0.8309204229524672,2,0.13333333333333333,4 0 15
3565,12033,0.050000000000000044,0.23669050633907318,6.843431037850678e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
3566,12037,0.050000000000000044,0.4321090579032898,0.00015853230161155807,0.0019810933154076338,0.8618519309903722,3,0.2,0 5 10 15
3567,12040,0.050000000000000044,0.354876846075058,7.977769564604387e-05,0.0020282058976590633,0.870114500839241,2,0.13333333333333333,0 4 15
3568,12043,0.050000000000000044,0.1828499138355255,6.77658414739805e-05,0.001665644347667694,0.8132051601695887,2,0.13333333333333333,3 0 15
3569,12046,0.050000000000000044,0.39199480414390564,5.941125467264404e-05,0.0009011314250528812,0.8650873561836027,2,0.13333333333333333,0 4 15
3570,12050,0.050000000000000044,0.34918302297592163,6.520193437609123e-05,0.0011251596733927727,0.8725978643871516,3,0.2,0 4 1 15
3571,12052,0.050000000000000044,0.2495211362838745,8.247337973443791e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3572,12054,0.050000000000000044,0.2642996311187744,5.018840602133423e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3573,12056,0.050000000000000044,0.15564492344856262,6.321775435935706e-05,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
3574,12059,0.050000000000000044,0.3204945921897888,8.206764808467899e-05,0.0021839155815541744,0.7995986759255105,2,0.13333333333333333,14 0 15
3575,12061,0.050000000000000044,0.21899893879890442,7.003715472819749e-05,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
3576,12064,0.050000000000000044,0.35345372557640076,7.274447367914642e-05,0.0018407998140901327,0.8658609534707917,2,0.13333333333333333,14 0 15
3577,12068,0.050000000000000044,0.33748915791511536,7.291423298738664e-05,0.0012141721090301871,0.8637926170644522,3,0.2,0 13 10 15
3578,12073,0.050000000000000044,0.33538690209388733,6.752803456038237e-05,0.0010955819161608815,0.8801052003797679,4,0.26666666666666666,0 10 2 8 15
3579,12075,0.050000000000000044,0.17167341709136963,0.0007521815969084855,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3580,12077,0.050000000000000044,0.16447439789772034,7.188960444182158e-05,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
3581,12079,0.050000000000000044,0.15564492344856262,0.00013514127931557596,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
3582,12082,0.050000000000000044,0.3857109248638153,8.291671717112574e-05,0.0018465451430529356,0.8491955669984381,2,0.13333333333333333,0 4 15
3583,12085,0.050000000000000044,0.4385819137096405,9.485499807245408e-05,0.0008692104602232575,0.9043948443320787,2,0.13333333333333333,0 4 15
3584,12088,0.050000000000000044,0.14918231964111328,9.204164962284267e-05,0.0025190708693116903,0.8319716832880706,2,0.13333333333333333,0 7 15
3585,12092,0.050000000000000044,0.3518890142440796,8.286012052849401e-05,0.0009333361522294581,0.8801374914529916,3,0.2,0 3 14 15
3586,12095,0.050000000000000044,0.3808460235595703,9.513750167873998e-05,0.0016835196875035763,0.8351328179381974,2,0.13333333333333333,0 10 15
3587,12098,0.050000000000000044,0.3915654420852661,6.353997499293958e-05,0.0008555878303013742,0.8638150263201184,2,0.13333333333333333,0 10 15
3588,12100,0.050000000000000044,0.12251240015029907,7.718155575275887e-05,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
3589,12104,0.050000000000000044,0.37783128023147583,5.9931681789748836e-05,0.0008544851443730295,0.9047785105270097,3,0.2,0 11 12 15
3590,12108,0.050000000000000044,0.31867241859436035,6.743893482052954e-05,0.0019380385056138039,0.8512894724995146,3,0.2,0 3 11 15
3591,12110,0.050000000000000044,0.21899893879890442,6.309463060460985e-05,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
3592,12113,0.050000000000000044,0.43259063363075256,6.739960857278977e-05,0.0028397818095982075,0.8123340303084938,2,0.13333333333333333,2 0 15
3593,12116,0.050000000000000044,0.34389421343803406,5.307362516759895e-05,0.0015251798322424293,0.8367638343349365,2,0.13333333333333333,7 0 15
3594,12118,0.050000000000000044,0.21899893879890442,7.277136683114804e-05,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
3595,12120,0.050000000000000044,0.2005401849746704,6.147480598883703e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3596,12124,0.050000000000000044,0.31303972005844116,6.911396394571057e-05,0.002076045610010624,0.8353340589440251,3,0.2,0 10 7 15
3597,12126,0.050000000000000044,0.300115704536438,5.528699330170639e-05,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
3598,12129,0.050000000000000044,0.29811549186706543,5.903358760406263e-05,0.0019275342347100377,0.8548757249885875,2,0.13333333333333333,0 13 15
3599,12131,0.050000000000000044,0.13259172439575195,3.990808181697503e-05,0.002853183075785637,0.7414969990470676,1,0.06666666666666667,0 15
3600,12133,0.050000000000000044,0.23669050633907318,7.339639705605805e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
3601,12135,0.050000000000000044,0.21899893879890442,3.62510636477964e-05,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
3602,12139,0.050000000000000044,0.34608691930770874,0.00012176546260889154,0.0012536486610770226,0.8699198037421377,3,0.2,0 5 13 15
3603,12142,0.050000000000000044,0.17645800113677979,6.6720732623556e-05,0.002635706216096878,0.8045956210081557,2,0.13333333333333333,5 0 15
3604,12144,0.050000000000000044,0.23669050633907318,7.650654151802883e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
3605,12152,0.050000000000000044,0.34484273195266724,0.00012111333489883691,0.0007809686358086765,0.897867364261862,7,0.4666666666666667,9 2 5 12 6 10 0 15
3606,12156,0.050000000000000044,0.37246811389923096,6.98916210239986e-05,0.0010658340761438012,0.8837906503861639,3,0.2,0 5 10 15
3607,12158,0.050000000000000044,0.09905785322189331,8.284118302981369e-05,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
3608,12161,0.050000000000000044,0.17901857197284698,8.0472663588201e-05,0.0024746509734541178,0.8146768074602279,2,0.13333333333333333,11 0 15
3609,12164,0.050000000000000044,0.09695754945278168,8.784092157535876e-05,0.002303538378328085,0.7855432812261808,2,0.13333333333333333,0 9 15
3610,12167,0.050000000000000044,0.18301595747470856,8.503593562636524e-05,0.00170686817727983,0.8139106149073163,2,0.13333333333333333,7 0 15
3611,12169,0.050000000000000044,0.1344224512577057,6.857374683022499e-05,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
3612,12173,0.050000000000000044,0.3865385949611664,6.538151046697749e-05,0.0012085498310625553,0.8522581144564926,3,0.2,0 13 8 15
3613,12176,0.050000000000000044,0.1481669545173645,5.4055940078493826e-05,0.00393332913517952,0.8170603114954339,2,0.13333333333333333,7 0 15
3614,12181,0.050000000000000044,0.3780592679977417,5.978418339509517e-05,0.0010429336689412594,0.8713099283479624,4,0.26666666666666666,0 13 10 8 15
3615,12184,0.050000000000000044,0.37449079751968384,0.00011074248080452283,0.0015396459493786097,0.83959055061183,2,0.13333333333333333,10 0 15
3616,12186,0.050000000000000044,0.2495211362838745,6.46369080641307e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3617,12189,0.050000000000000044,0.39199480414390564,9.78566167759709e-05,0.0009011314250528812,0.8650873561836027,2,0.13333333333333333,0 4 15
3618,12193,0.050000000000000044,0.37126797437667847,5.8155202168563846e-05,0.000950580055359751,0.8787364756309746,3,0.2,1 14 0 15
3619,12195,0.050000000000000044,0.08240792900323868,6.725102502969094e-05,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
3620,12197,0.050000000000000044,0.2005401849746704,6.259328074520454e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3621,12201,0.050000000000000044,0.3563935458660126,5.5979113312787376e-05,0.0009206297108903527,0.905216111014204,3,0.2,1 7 0 15
3622,12204,0.050000000000000044,0.39199480414390564,6.946898671837214e-05,0.0009011314250528812,0.8650873561836027,2,0.13333333333333333,0 4 15
3623,12208,0.050000000000000044,0.43368446826934814,5.744108966609929e-05,0.0017404143000021577,0.8676240234574863,3,0.2,0 4 3 15
3624,12214,0.050000000000000044,0.3315426707267761,6.373737111668258e-05,0.0007705662865191698,0.9427572738082457,5,0.3333333333333333,2 11 8 13 0 15
3625,12217,0.050000000000000044,0.18423767387866974,8.161794297241916e-05,0.0022578781936317682,0.8353364669145323,2,0.13333333333333333,4 0 15
3626,12219,0.050000000000000044,0.1344224512577057,4.75260749226436e-05,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
3627,12221,0.050000000000000044,0.12244947254657745,4.834779792872723e-05,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
3628,12224,0.050000000000000044,0.37772202491760254,6.038979942483517e-05,0.001129321986809373,0.851612808747609,2,0.13333333333333333,14 0 15
3629,12226,0.050000000000000044,0.30348581075668335,9.25050007936079e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3630,12230,0.050000000000000044,0.10943762958049774,7.158337302826112e-05,0.0011717205634340644,0.9072890727648979,3,0.2,7 0 13 15
3631,12233,0.050000000000000044,0.38391709327697754,5.84906714114671e-05,0.0019447753438726068,0.8441685941003875,2,0.13333333333333333,0 13 15
3632,12237,0.050000000000000044,0.37615883350372314,6.774532812414691e-05,0.0009099722374230623,0.8982106655853824,3,0.2,0 13 5 15
3633,12239,0.050000000000000044,0.2005401849746704,4.104473009647336e-05,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
3634,12242,0.050000000000000044,0.3656240999698639,5.023185318956772e-05,0.001201205886900425,0.8625056232180663,2,0.13333333333333333,0 4 15
3635,12246,0.050000000000000044,0.2783673405647278,5.965838681731839e-05,0.0012834961526095867,0.878768452619259,3,0.2,0 10 13 15
3636,12251,0.050000000000000044,0.32751113176345825,5.049322571721859e-05,0.0012403170112520456,0.8801575268925512,4,0.26666666666666666,9 0 11 6 15
3637,12255,0.050000000000000044,0.1580018699169159,7.3789835369098e-05,0.002828865312039852,0.8062651535245844,3,0.2,8 10 0 15
3638,12261,0.050000000000000044,0.36926454305648804,8.155268854655635e-05,0.0008905514841899276,0.8891289156909221,5,0.3333333333333333,0 10 13 8 3 15
3639,12263,0.050000000000000044,0.300115704536438,9.21263090276625e-05,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
3640,12265,0.050000000000000044,0.21899893879890442,9.341270924778655e-05,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
3641,12267,0.050000000000000044,0.30348581075668335,9.03611580724828e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3642,12269,0.050000000000000044,0.23669050633907318,8.887881631380878e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
3643,12272,0.050000000000000044,0.14122913777828217,9.040947649433899e-05,0.0016703001456335187,0.8667452444192841,2,0.13333333333333333,0 2 15
3644,12277,0.050000000000000044,0.3844090700149536,7.580536039313302e-05,0.0008425843552686274,0.8962683220716209,4,0.26666666666666666,0 13 10 12 15
3645,12282,0.050000000000000044,0.3791298270225525,9.188317053485662e-05,0.0009571747505106032,0.8754034078326719,4,0.26666666666666666,0 2 13 10 15
3646,12284,0.050000000000000044,0.11503994464874268,7.554850526503287e-05,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
3647,12287,0.050000000000000044,0.3808460235595703,5.598756979452446e-05,0.0016835196875035763,0.8351328179381974,2,0.13333333333333333,0 10 15
3648,12292,0.050000000000000044,0.4232533574104309,9.246622648788616e-05,0.0015724976547062397,0.8788634968852883,4,0.26666666666666666,0 13 10 2 15
3649,12295,0.050000000000000044,0.18344083428382874,5.712583394294294e-05,0.002050635404884815,0.8319418306033903,2,0.13333333333333333,10 0 15
3650,12297,0.050000000000000044,0.30348581075668335,6.29705627943622e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3651,12301,0.050000000000000044,0.15468963980674744,5.959134978184011e-05,0.0018855826929211617,0.8501053230391813,3,0.2,10 6 0 15
3652,12305,0.050000000000000044,0.33748915791511536,5.892846638744231e-05,0.0012141721090301871,0.8637926170644522,3,0.2,0 13 10 15
3653,12307,0.050000000000000044,0.2495211362838745,7.541625382145867e-05,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
3654,12309,0.050000000000000044,0.18965360522270203,7.95837477198802e-05,0.002573377685621381,0.7079943261833531,1,0.06666666666666667,0 15
3655,12311,0.050000000000000044,0.15564492344856262,6.574556391569786e-05,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
3656,12313,0.050000000000000044,0.30348581075668335,7.186260700109415e-05,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
3657,12316,0.050000000000000044,0.07012173533439636,9.334399995471661e-05,0.0017345658270642161,0.8274202921674736,2,0.13333333333333333,0 13 15
3658,12318,0.050000000000000044,0.15564492344856262,6.783905701013282e-05,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
3659,12321,0.050000000000000044,0.369215190410614,9.488454088568687e-05,0.0015163259813562036,0.8797101683019883,2,0.13333333333333333,0 13 15
3660,12323,0.050000000000000044,0.17167341709136963,6.978424789849669e-05,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
3661,12327,0.050000000000000044,0.35313713550567627,9.271715498471167e-05,0.0009513589320704341,0.8959428012707713,3,0.2,0 13 10 15
3662,12331,0.050000000000000044,0.38444435596466064,7.428138815157581e-05,0.0006274377810768783,0.9003837767204405,3,0.2,0 13 10 15
3663,12333,0.050000000000000044,0.2642996311187744,7.327604180318303e-05,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
3664,12336,0.050000000000000044,0.4370114207267761,6.289825008328383e-05,0.0008539058617316186,0.8980791883921864,2,0.13333333333333333,14 0 15
3665,12338,0.050000000000000044,0.13259172439575195,5.2598337788367644e-05,0.002853183075785637,0.7414969990470676,1,0.06666666666666667,0 15
3666,12343,0.050000000000000044,0.33065515756607056,8.221446914831176e-05,0.0010471852729097009,0.8894226558940589,4,0.26666666666666666,0 13 10 5 15
3667,12346,0.050000000000000044,0.18021497130393982,8.228555088862777e-05,0.0024915577378124,0.8194792773574591,2,0.13333333333333333,13 0 15
3668,12350,0.050000000000000044,0.3357541263103485,7.40923460398335e-05,0.002114357426762581,0.8727071230453699,3,0.2,0 10 8 15
