episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
2471,13069,0.050000000000000044,0.2767753005027771,0.000366823333024513,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
2472,13078,0.050000000000000044,0.5616874694824219,0.0003313071986970802,0.0007109494763426483,0.9437720003082692,8,8,9,0.0,2 8 9 5 1 7 3 4 10
2473,13085,0.050000000000000044,0.5506457686424255,0.0003349551677404504,0.00034016312565654516,0.9560504280712885,6,6,7,0.0,3 1 4 5 8 7 10
2474,13090,0.050000000000000044,0.4704706370830536,0.0003177048376528546,0.0007426905212923884,0.9420004344936217,4,4,5,0.0,3 1 4 5 10
2475,13094,0.050000000000000044,0.3877120614051819,0.00031607719574822113,0.0011787256225943565,0.8939529767838018,3,3,4,0.0,3 5 4 10
2476,13098,0.050000000000000044,0.2718748152256012,0.0003497435900499113,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,3 5 4 10
2477,13105,0.050000000000000044,0.55140620470047,0.0003771716313037489,0.000583715969696641,0.935942302423659,6,6,7,0.0,3 1 4 5 8 7 10
2478,13109,0.050000000000000044,0.28711605072021484,0.0003107990123680793,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 4 5 10
2479,13117,0.050000000000000044,0.5454302430152893,0.0003421462170081213,0.0005566441104747355,0.9358641721494274,7,7,8,0.0,3 1 4 5 8 6 7 10
2480,13124,0.050000000000000044,0.552772045135498,0.0002773646223691425,0.0005643951008096337,0.9337638632862804,6,6,7,0.0,3 1 4 5 8 6 10
2481,13130,0.050000000000000044,0.39535537362098694,0.00032218804214304936,0.0009884375613182783,0.8996056388713659,5,5,6,0.0,3 1 4 5 9 10
2482,13134,0.050000000000000044,0.19187837839126587,0.00034223559487145394,0.0007125287083908916,0.9225120335356659,3,3,4,0.0,3 4 5 10
2483,13138,0.050000000000000044,0.28711608052253723,0.0002983384911203757,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 5 4 10
2484,13142,0.050000000000000044,0.1890898048877716,0.0003037171409232542,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 5 3 10
2485,13146,0.050000000000000044,0.2624897360801697,0.00024576056966907345,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
2486,13150,0.050000000000000044,0.2624897360801697,0.0002743277800618671,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
2487,13154,0.050000000000000044,0.2767753005027771,0.0002646809953148477,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
2488,13163,0.050000000000000044,0.5062131285667419,0.00029041493447342265,0.0008757488103583455,0.9434277114195928,8,8,9,0.0,2 8 5 9 4 1 6 3 10
2489,13167,0.050000000000000044,0.20271086692810059,0.00024556629796279594,0.0006925154593773186,0.9477242445052734,3,3,4,0.0,3 4 5 10
2490,13171,0.050000000000000044,0.22431716322898865,0.00028401748204487376,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,3 4 5 10
2491,13180,0.050000000000000044,0.5637897849082947,0.000294321837524573,0.0007042397046461701,0.9449583472203414,8,8,9,0.0,2 8 5 9 6 1 4 3 10
2492,13186,0.050000000000000044,0.5690882205963135,0.00027828335684413713,0.0006602604407817125,0.9362754061481473,5,5,6,0.0,3 1 4 5 9 10
2493,13195,0.050000000000000044,0.5534908771514893,0.00032448468037829216,0.000699592987075448,0.9451701391253545,9,9,10,0.0,2 8 5 9 1 6 7 4 3
2494,13204,0.050000000000000044,0.5459948182106018,0.0003209091535407222,0.0006239440990611911,0.9403763693556916,8,8,9,0.0,1 8 2 5 9 4 6 3 10
2495,13213,0.050000000000000044,0.4142898917198181,0.00029293557195665524,0.00031919829780235887,0.9669840836035936,8,8,9,0.0,2 8 5 4 9 1 6 3 10
2496,13217,0.050000000000000044,0.2718748152256012,0.0002687705236894544,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,3 5 4 10
2497,13226,0.050000000000000044,0.5637897849082947,0.0002771523981613831,0.0007042397046461701,0.9449583472203414,8,8,9,0.0,6 5 9 2 8 4 1 3 10
2498,13230,0.050000000000000044,0.2624897360801697,0.00027344407499185763,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
2499,13234,0.050000000000000044,0.07672931998968124,0.00028728285906254314,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,4 5 3 10
2500,13238,0.050000000000000044,0.10111117362976074,0.0002837259817169979,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,4 5 3 10
2501,13245,0.050000000000000044,0.564857542514801,0.00027168796597314734,0.0006341614061966538,0.9387431277956605,6,6,7,0.0,3 1 8 4 5 6 10
2502,13250,0.050000000000000044,0.47261008620262146,0.00029149678302928803,0.0007343831239268184,0.9428713357299744,4,4,5,0.0,3 4 5 2 10
2503,13256,0.050000000000000044,0.3589595556259155,0.0004698880172024171,0.0011522005079314113,0.8953010748792772,5,5,6,0.0,3 1 4 9 5 10
2504,13265,0.050000000000000044,0.553490936756134,0.00047224283722850185,0.000699592987075448,0.9451701391253545,9,9,10,0.0,2 5 1 9 8 6 4 7 3
2505,13273,0.050000000000000044,0.4301735460758209,0.0003981901354563888,0.00038192799547687173,0.9520692856856107,7,7,8,0.0,2 5 4 9 8 1 3 10
2506,13280,0.050000000000000044,0.41723549365997314,0.00034412500930817,0.0010670209303498268,0.9132090735290195,6,6,7,0.0,7 2 8 5 4 3 10
2507,13285,0.050000000000000044,0.2760734558105469,0.0004301603592466563,0.0010438355384394526,0.9181503603737646,4,4,5,0.0,6 3 5 4 10
2508,13288,0.050000000000000044,0.09611156582832336,0.0003560097199321414,0.0009595182491466403,0.8915431177981118,2,2,3,0.0,4 5 10
2509,13293,0.050000000000000044,0.28581610321998596,0.00031310443300753833,0.0005041981930844486,0.9497746528435264,4,4,5,0.0,6 5 4 3 10
2510,13297,0.050000000000000044,0.22431716322898865,0.0003147270035697147,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 4 3 10
2511,13302,0.050000000000000044,0.26558780670166016,0.00041320097516290845,0.0003361661219969392,0.9597677378322792,4,4,5,0.0,6 3 5 4 10
2512,13308,0.050000000000000044,0.4703023135662079,0.0003660628281068057,0.000633150921203196,0.9216897203969048,5,5,6,0.0,2 8 3 5 4 10
2513,13312,0.050000000000000044,0.10731006413698196,0.0004037035905639641,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,4 5 3 10
2514,13321,0.050000000000000044,0.5353937745094299,0.0003859483565772987,0.0003234610194340348,0.9567708424630261,8,8,9,0.0,2 9 5 8 4 1 6 3 10
2515,13328,0.050000000000000044,0.527880072593689,0.0004424590816987412,0.0008776813629083335,0.9432125974194048,6,6,7,0.0,9 5 8 2 4 3 10
2516,13332,0.050000000000000044,0.06933696568012238,0.00038353617128450423,0.001283831661567092,0.861458354593032,3,3,4,0.0,5 4 3 10
2517,13337,0.050000000000000044,0.2475619912147522,0.00040059024177026005,0.0006706903805024922,0.9352929691001153,4,4,5,0.0,6 5 4 3 10
2518,13342,0.050000000000000044,0.2475619912147522,0.000393349037040025,0.0006706903805024922,0.9352929691001153,4,4,5,0.0,6 5 4 3 10
2519,13346,0.050000000000000044,0.19460906088352203,0.000367937667760998,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 4 3 10
2520,13350,0.050000000000000044,0.2767753005027771,0.0004173329725745134,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,5 4 3 10
2521,13354,0.050000000000000044,0.29884207248687744,0.00036995332629885525,0.0010978968348354101,0.9150954425760172,3,3,4,0.0,5 4 3 10
2522,13363,0.050000000000000044,0.3844572901725769,0.00039099101882634894,0.0009240448125638068,0.9058347816416257,8,8,9,0.0,2 9 5 8 4 1 6 3 10
2523,13371,0.050000000000000044,0.5520972609519958,0.0003918143265764229,0.0006407856708392501,0.9382141350140611,7,7,8,0.0,7 2 8 5 4 9 3 10
2524,13380,0.050000000000000044,0.35833463072776794,0.00037920976562115055,0.0009340011747553945,0.9227945545375985,8,8,9,0.0,2 8 5 4 9 1 6 3 10
2525,13385,0.050000000000000044,0.25316122174263,0.00030245669186115267,0.0002313007425982505,0.9614714203794419,4,4,5,0.0,6 3 5 4 10
2526,13393,0.050000000000000044,0.46033647656440735,0.0003208046455256408,0.0006050235824659467,0.9252400046190099,7,7,8,0.0,2 3 4 5 9 1 6 10
2527,13402,0.050000000000000044,0.4142898917198181,0.0003636044598857148,0.00031919829780235887,0.9669840836035936,8,8,9,0.0,2 9 5 4 8 1 6 3 10
2528,13406,0.050000000000000044,0.10731006413698196,0.0003475323610473424,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,4 3 5 10
2529,13411,0.050000000000000044,0.37940713763237,0.0003644977754447609,0.0011694907443597913,0.9082823630497657,4,4,5,0.0,2 5 4 8 10
2530,13415,0.050000000000000044,0.07672931998968124,0.00028688904421869665,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,5 4 3 10
2531,13423,0.050000000000000044,0.4027177393436432,0.0003223106396035291,0.001051965169608593,0.9140502043006394,7,7,8,0.0,1 4 2 8 5 9 3 10
2532,13428,0.050000000000000044,0.2858160734176636,0.0003344123950228095,0.0005041981930844486,0.9497746528435264,4,4,5,0.0,6 3 5 4 10
2533,13433,0.050000000000000044,0.2710724472999573,0.00032655962277203796,0.001095649553462863,0.9149382270332183,4,4,5,0.0,1 4 3 5 10
2534,13437,0.050000000000000044,0.1890898048877716,0.00027102783860755153,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 5 3 10
2535,13441,0.050000000000000044,0.1890898048877716,0.00034206148120574653,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 5 3 10
2536,13450,0.050000000000000044,0.5266876220703125,0.00034622594830580056,0.000320855004247278,0.9578301961867053,9,9,10,0.0,2 4 9 5 8 1 6 7 3
2537,13455,0.050000000000000044,0.14662529528141022,0.00038698183197993785,0.0008845706470310688,0.9296436543342759,4,4,5,0.0,3 6 5 4 10
2538,13464,0.050000000000000044,0.40837448835372925,0.00033873813420844573,0.0004433357098605484,0.951698135571304,8,8,9,0.0,2 4 8 5 9 6 1 3 10
2539,13469,0.050000000000000044,0.41023457050323486,0.0003324209188576788,0.0009997509187087417,0.9172874170839432,4,4,5,0.0,2 5 4 3 10
2540,13473,0.050000000000000044,0.19460906088352203,0.0003669582511065528,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 4 3 10
2541,13477,0.050000000000000044,0.2767753005027771,0.0004081114093423821,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
2542,13481,0.050000000000000044,0.22431716322898865,0.00034901958133559674,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 4 3 10
2543,13486,0.050000000000000044,0.26558780670166016,0.00027641483466140927,0.0003361661219969392,0.9597677378322792,4,4,5,0.0,6 3 5 4 10
2544,13490,0.050000000000000044,0.19460906088352203,0.0003634061613411177,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 4 3 10
2545,13494,0.050000000000000044,0.19460906088352203,0.00028174740145914257,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 4 3 10
2546,13503,0.050000000000000044,0.38445723056793213,0.0003760941844019625,0.0009240448125638068,0.9058347816416257,8,8,9,0.0,9 4 6 2 5 8 1 3 10
2547,13507,0.050000000000000044,0.11958125978708267,0.0004465800884645432,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,5 4 3 10
2548,13511,0.050000000000000044,0.05254897475242615,0.0004301608569221571,0.0012419435661286116,0.8790256166642401,3,3,4,0.0,9 7 8 10
2549,13517,0.050000000000000044,0.368175208568573,0.0003534129209583625,0.0011171260848641396,0.8995652371279975,5,5,6,0.0,5 3 9 8 4 10
2550,13524,0.050000000000000044,0.4548354744911194,0.00038291560070190044,0.0006655090255662799,0.9485684057407515,6,6,7,0.0,5 3 9 8 4 7 10
2551,13528,0.050000000000000044,0.20108984410762787,0.00045607789797941223,0.0005039464449509978,0.9504095853154639,3,3,4,0.0,7 4 5 10
2552,13532,0.050000000000000044,0.20108984410762787,0.00033620457543293014,0.0005039464449509978,0.9504095853154639,3,3,4,0.0,7 4 5 10
2553,13536,0.050000000000000044,0.5117753148078918,0.00037653755134670064,0.0008333476143889129,0.9475241621311723,3,3,4,0.0,5 3 4 10
2554,13539,0.050000000000000044,0.09742584079504013,0.0003743662964552641,0.00095219979993999,0.8929743863527047,2,2,3,0.0,5 3 10
2555,13544,0.050000000000000044,0.2587059736251831,0.00034288250899408015,0.0006497664726339281,0.937926647362967,4,4,5,0.0,6 7 5 4 10
2556,13552,0.050000000000000044,0.544999897480011,0.0003100952962995507,0.00033201539190486073,0.957886246541309,7,7,8,0.0,9 7 4 3 2 5 6 10
2557,13556,0.050000000000000044,0.22431716322898865,0.0003415562168811448,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 3 4 10
2558,13561,0.050000000000000044,0.26558780670166016,0.0003641847928520292,0.0003361661219969392,0.9597677378322792,4,4,5,0.0,6 3 5 4 10
2559,13566,0.050000000000000044,0.5029051899909973,0.0003306623897515237,0.0007869340479373932,0.9505186321902643,4,4,5,0.0,5 3 4 9 10
2560,13570,0.050000000000000044,0.19460906088352203,0.0003198006052116398,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 3 4 10
2561,13573,0.050000000000000044,0.07209452241659164,0.0003450269383999209,0.0016464320942759514,0.812240506049498,2,2,3,0.0,5 3 10
2562,13576,0.050000000000000044,0.1057547777891159,0.00038743547823590535,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,5 3 10
2563,13580,0.050000000000000044,0.055802688002586365,0.00033181549224536866,0.0011730045080184937,0.8779984685668764,3,3,4,0.0,5 3 9 10
2564,13584,0.050000000000000044,0.16138248145580292,0.0003274321788921952,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,5 3 4 10
2565,13589,0.050000000000000044,0.06451789289712906,0.0002975986921228468,0.0003667614364530891,0.932937561508875,4,4,5,0.0,5 6 3 4 10
2566,13593,0.050000000000000044,0.2624897062778473,0.00029070014716126025,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
2567,13597,0.050000000000000044,0.18235012888908386,0.00032632038346491754,0.0009070546948350966,0.9239550912564489,3,3,4,0.0,7 4 5 10
2568,13601,0.050000000000000044,0.22431716322898865,0.0003774084470933303,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 3 4 10
2569,13604,0.050000000000000044,0.1057547777891159,0.00026514927837221575,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,5 3 10
2570,13608,0.050000000000000044,0.23852485418319702,0.0004166317085037008,0.0008220702293328941,0.9034029747249822,3,3,4,0.0,7 5 4 10
2571,13612,0.050000000000000044,0.274819940328598,0.00034856369893532246,0.0007085490506142378,0.9324247073227103,3,3,4,0.0,7 5 4 10
2572,13621,0.050000000000000044,0.5068271160125732,0.0003138496783018733,0.0008757499745115638,0.9439653884242959,8,8,9,0.0,9 7 2 8 5 6 4 3 10
2573,13624,0.050000000000000044,0.07209452241659164,0.0003680349133598308,0.0016464320942759514,0.812240506049498,2,2,3,0.0,5 3 10
2574,13632,0.050000000000000044,0.36838215589523315,0.00028104735974920914,0.0009678013157099485,0.9206580619607896,7,7,8,0.0,7 2 8 5 4 3 1 10
2575,13641,0.050000000000000044,0.4142898917198181,0.0003423026226098753,0.00031919829780235887,0.9669840836035936,8,8,9,0.0,2 8 5 4 9 1 6 3 10
2576,13645,0.050000000000000044,0.12612539529800415,0.0003348248210386373,0.0017454905901104212,0.8363535951437622,3,3,4,0.0,3 4 5 10
2577,13649,0.050000000000000044,0.16138248145580292,0.0003587516112020239,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 5 4 10
2578,13653,0.050000000000000044,0.22431716322898865,0.00032070843008114025,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 3 4 10
2579,13661,0.050000000000000044,0.4301735758781433,0.0003137924813927384,0.00038192799547687173,0.9520692856856107,7,7,8,0.0,2 8 5 4 9 1 3 10
2580,13665,0.050000000000000044,0.2624897062778473,0.00032911140806390904,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
2581,13669,0.050000000000000044,0.2624897062778473,0.00030573927506338805,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
2582,13674,0.050000000000000044,0.4798392057418823,0.0004255476058460772,0.0007000818150117993,0.9453453828052448,4,4,5,0.0,5 3 4 9 10
2583,13678,0.050000000000000044,0.23852485418319702,0.0003225260225008242,0.0008220702293328941,0.9034029747249822,3,3,4,0.0,7 5 4 10
2584,13686,0.050000000000000044,0.5510203242301941,0.0003117417872999795,0.0006435413379222155,0.9376025077810469,7,7,8,0.0,9 7 4 8 5 3 1 10
2585,13690,0.050000000000000044,0.4759472906589508,0.00031624239636585116,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,3 4 5 10
2586,13694,0.050000000000000044,0.16462726891040802,0.0002709903128561564,0.0009907124331220984,0.9101365836476741,3,3,4,0.0,7 5 4 10
2587,13698,0.050000000000000044,0.2694837749004364,0.00033094919126597233,0.001448242925107479,0.8997064183746308,3,3,4,0.0,7 5 4 10
2588,13707,0.050000000000000044,0.553490936756134,0.00028869751582129136,0.000699592987075448,0.9451701391253545,9,9,10,0.0,2 5 8 9 1 6 4 7 3
2589,13711,0.050000000000000044,0.1641618311405182,0.0003154185142193455,0.0009789157193154097,0.9187137722331193,3,3,4,0.0,7 4 5 10
2590,13715,0.050000000000000044,0.15400351583957672,0.0003229271387681365,0.001244689105078578,0.8823842740795984,3,3,4,0.0,4 3 8 10
2591,13719,0.050000000000000044,0.1641618311405182,0.0003359726761118509,0.0009789157193154097,0.9187137722331193,3,3,4,0.0,7 4 5 10
2592,13723,0.050000000000000044,0.07672931998968124,0.00024195516016334295,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,5 4 3 10
2593,13727,0.050000000000000044,0.1641618311405182,0.00029792684654239565,0.0009789157193154097,0.9187137722331193,3,3,4,0.0,7 4 5 10
2594,13731,0.050000000000000044,0.11958125978708267,0.00030497574334731326,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,5 4 3 10
2595,13737,0.050000000000000044,0.47351762652397156,0.0002940014722601821,0.0006245305994525552,0.922281097979523,5,5,6,0.0,9 4 6 3 5 10
2596,13741,0.050000000000000044,0.2694837749004364,0.00025332810400868766,0.001448242925107479,0.8997064183746308,3,3,4,0.0,7 5 4 10
2597,13745,0.050000000000000044,0.16462725400924683,0.0003490468516247347,0.0009907124331220984,0.9101365836476741,3,3,4,0.0,7 4 5 10
2598,13752,0.050000000000000044,0.5607430338859558,0.00031212955114564726,0.0006466274498961866,0.9367348527830365,6,6,7,0.0,7 3 4 2 5 8 10
2599,13760,0.050000000000000044,0.3875008821487427,0.0004080509206687566,0.0009521585889160633,0.9048686899802915,7,7,8,0.0,9 4 6 7 8 3 5 10
2600,13764,0.050000000000000044,0.16138248145580292,0.0003379821064299904,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 4 5 10
2601,13767,0.050000000000000044,0.10764649510383606,0.0003970657999161631,0.0020182852167636156,0.8787645564506474,2,2,3,0.0,4 3 10
2602,13770,0.050000000000000044,0.1057547777891159,0.0004845850926358253,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,5 3 10
2603,13773,0.050000000000000044,0.08207624405622482,0.00030782067915424705,0.0013121133670210838,0.8683787493409498,2,2,3,0.0,4 3 10
2604,13779,0.050000000000000044,0.4367915689945221,0.000313423423601004,0.0010561833623796701,0.915012241419799,5,5,6,0.0,9 4 6 3 5 10
2605,13783,0.050000000000000044,0.07904858142137527,0.0003877860217471607,0.0009731557220220566,0.9128271458752445,3,3,4,0.0,4 3 1 10
2606,13786,0.050000000000000044,0.11533927172422409,0.00037424057760896784,0.0019521486246958375,0.89125137407594,2,2,3,0.0,8 7 10
2607,13790,0.050000000000000044,0.10111116617918015,0.00039668118552071974,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 3 4 10
2608,13794,0.050000000000000044,0.3090759515762329,0.00037877517024753615,0.0005270104738883674,0.9476480485780627,3,3,4,0.0,5 3 4 10
2609,13798,0.050000000000000044,0.24972417950630188,0.0003495707787806168,0.0007711935322731733,0.90955268573924,3,3,4,0.0,3 5 4 10
2610,13802,0.050000000000000044,0.1890898048877716,0.000451199448434636,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,5 3 4 10
2611,13808,0.050000000000000044,0.48919999599456787,0.00030781513972518343,0.0007698665140196681,0.9516889500951087,5,5,6,0.0,9 4 6 3 5 10
2612,13812,0.050000000000000044,0.17819300293922424,0.00036961763544240966,0.0008351185242645442,0.9150553433652014,3,3,4,0.0,4 3 8 10
2613,13818,0.050000000000000044,0.45760077238082886,0.00037554005878822255,0.00040093151619657874,0.9506686255247215,5,5,6,0.0,9 4 6 3 5 10
2614,13825,0.050000000000000044,0.4223976135253906,0.00029617815744131804,0.0010446053929626942,0.9162123507768022,6,6,7,0.0,4 9 6 7 3 5 10
2615,13833,0.050000000000000044,0.39185258746147156,0.0003142284185742028,0.0009367419988848269,0.9053251973744239,7,7,8,0.0,9 4 6 3 8 1 5 10
2616,13837,0.050000000000000044,0.2757476568222046,0.000419211843109224,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 3 4 10
2617,13844,0.050000000000000044,0.452924907207489,0.0003745062027259597,0.0006747656734660268,0.9479289316925509,6,6,7,0.0,5 3 9 6 8 4 10
2618,13853,0.050000000000000044,0.38445723056793213,0.0003504666916948433,0.0009240448125638068,0.9058347816416257,8,8,9,0.0,9 4 6 2 8 5 1 3 10
2619,13856,0.050000000000000044,0.06868398189544678,0.0003374185859380911,0.0014242548495531082,0.8543957702983858,2,2,3,0.0,5 4 10
2620,13865,0.050000000000000044,0.5062131285667419,0.0003210127340733177,0.0008757488103583455,0.9434277114195928,8,8,9,0.0,9 4 6 2 5 8 1 3 10
2621,13869,0.050000000000000044,0.29884207248687744,0.00039421012479579076,0.0010978968348354101,0.9150954425760172,3,3,4,0.0,4 3 5 10
2622,13876,0.050000000000000044,0.44020265340805054,0.00041444542668094594,0.0004583939735312015,0.952381738017487,6,6,7,0.0,9 3 4 6 8 5 10
2623,13880,0.050000000000000044,0.22431716322898865,0.0003371757993591018,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,3 4 5 10
2624,13884,0.050000000000000044,0.16138248145580292,0.00034924505598610267,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 4 5 10
2625,13888,0.050000000000000044,0.2757476568222046,0.00038713086541974917,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 3 4 10
2626,13894,0.050000000000000044,0.3681751489639282,0.0003563307933897401,0.0011171260848641396,0.8995652371279975,5,5,6,0.0,9 4 3 8 5 10
2627,13898,0.050000000000000044,0.10751000791788101,0.0002693358255783096,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,5 4 3 10
2628,13902,0.050000000000000044,0.09524019807577133,0.00025964952510548756,0.0006769447354599833,0.9249889811281642,3,3,4,0.0,5 3 4 10
2629,13906,0.050000000000000044,0.10111116617918015,0.0002447672886773944,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 3 4 10
2630,13911,0.050000000000000044,0.14575721323490143,0.00032085537677630784,0.0008901882683858275,0.9290758259727329,4,4,5,0.0,5 4 3 8 10
2631,13915,0.050000000000000044,0.09524019807577133,0.0003499658268992789,0.0006769447354599833,0.9249889811281642,3,3,4,0.0,5 3 4 10
2632,13919,0.050000000000000044,0.10751000046730042,0.00028999884671065956,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 3 5 10
2633,13923,0.050000000000000044,0.22431716322898865,0.0002888755770982243,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 4 3 10
2634,13927,0.050000000000000044,0.1890897899866104,0.00027659875922836363,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 3 5 10
2635,13931,0.050000000000000044,0.2757476270198822,0.0003563659811334219,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,3 5 4 10
2636,13935,0.050000000000000044,0.2624897360801697,0.00025506800011498854,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
2637,13939,0.050000000000000044,0.3090759515762329,0.0003623273514676839,0.0005270104738883674,0.9476480485780627,3,3,4,0.0,5 3 4 10
2638,13948,0.050000000000000044,0.5062131881713867,0.00031408495366728556,0.0008757488103583455,0.9434277114195928,8,8,9,0.0,2 4 5 8 1 9 6 3 10
2639,13952,0.050000000000000044,0.2718748152256012,0.00027298418717691675,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,5 3 4 10
2640,13956,0.050000000000000044,0.2757476568222046,0.00044694678945234045,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 3 4 10
2641,13963,0.050000000000000044,0.5539751052856445,0.00030140573757567575,0.00033346767304465175,0.9567238953004411,6,6,7,0.0,9 4 6 3 8 5 10
2642,13967,0.050000000000000044,0.24972417950630188,0.0004277720072423108,0.0007711935322731733,0.90955268573924,3,3,4,0.0,3 5 4 10
2643,13972,0.050000000000000044,0.47240111231803894,0.000300841114949435,0.00040495581924915314,0.9500186273941104,4,4,5,0.0,9 4 3 5 10
2644,13978,0.050000000000000044,0.5011905431747437,0.00025128443182135624,0.0010468908585608006,0.9338482304495027,5,5,6,0.0,9 4 6 2 5 10
2645,13982,0.050000000000000044,0.22431716322898865,0.0003317680711916182,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 4 3 10
2646,13990,0.050000000000000044,0.5454671382904053,0.0003605882957344875,0.00033060513669624925,0.9578598415773633,7,7,8,0.0,9 4 7 6 8 3 5 10
2647,13994,0.050000000000000044,0.1759031116962433,0.0002739682822721079,0.0009096288704313338,0.9269010189933953,3,3,4,0.0,5 4 3 10
2648,13998,0.050000000000000044,0.10111117362976074,0.0003062732830585446,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 4 3 10
2649,14007,0.050000000000000044,0.38445720076560974,0.0004058258944294519,0.0009240448125638068,0.9058347816416257,8,8,9,0.0,9 4 6 3 8 1 2 5 10
2650,14010,0.050000000000000044,0.11533927172422409,0.00035199591851172346,0.0019521486246958375,0.89125137407594,2,2,3,0.0,8 7 10
2651,14014,0.050000000000000044,0.2624897360801697,0.0003669854559120722,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 4 5 10
2652,14019,0.050000000000000044,0.47240111231803894,0.0003734486293978989,0.00040495581924915314,0.9500186273941104,4,4,5,0.0,9 4 3 5 10
2653,14028,0.050000000000000044,0.5459948182106018,0.00047741624681899947,0.0006239440990611911,0.9403763693556916,8,8,9,0.0,9 4 3 6 8 1 2 5 10
2654,14037,0.050000000000000044,0.5351649522781372,0.00041032428594513074,0.0005414488259702921,0.9339400540359593,8,8,9,0.0,9 4 3 6 8 1 2 5 10
2655,14040,0.050000000000000044,0.10182824730873108,0.000378683451951171,0.0010964535176753998,0.8968866375251701,2,2,3,0.0,8 7 10
2656,14046,0.050000000000000044,0.4602757394313812,0.0003843470913125202,0.0007172896875999868,0.944614465469129,5,5,6,0.0,3 6 5 8 4 10
2657,14052,0.050000000000000044,0.25035881996154785,0.000374179842765443,0.0010330337099730968,0.9202696497282999,5,5,6,0.0,1 3 4 7 5 10
2658,14057,0.050000000000000044,0.2475619912147522,0.0003604652069043368,0.0006706903805024922,0.9352929691001153,4,4,5,0.0,6 3 5 4 10
2659,14062,0.050000000000000044,0.12788544595241547,0.00036659769830293953,0.0011607012711465359,0.8860155939347112,4,4,5,0.0,3 5 4 2 10
2660,14065,0.050000000000000044,0.07209452241659164,0.00039145382470451295,0.0016464320942759514,0.812240506049498,2,2,3,0.0,5 3 10
