episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
2371,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12293,0.050000000000000044,0.11972475796937943,0.0003333425653787951,0.0006658041384071112,0.932175675254231,2,2,3,0.0,8 7 10
2372,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12302,0.050000000000000044,0.5651310086250305,0.0003296194869714479,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,2 6 3 8 4 1 9 7 5
2373,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12308,0.050000000000000044,0.4369220733642578,0.00032562154228799045,0.00041701842565089464,0.9569646710802343,5,5,6,0.0,4 1 6 8 3 10
2374,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12312,0.050000000000000044,0.10752756148576736,0.0003294897251180373,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,5 4 3 10
2375,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12316,0.050000000000000044,0.340287446975708,0.00027489824788062833,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 5 3 10
2376,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12322,0.050000000000000044,0.5243717432022095,0.0003374852434111138,0.00025168381398543715,0.9809117768486955,5,5,6,0.0,6 4 9 5 3 10
2377,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12326,0.050000000000000044,0.11274128407239914,0.00031433426920557395,0.0004502757510636002,0.9575773105113884,3,3,4,0.0,4 3 5 10
2378,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12331,0.050000000000000044,0.209939643740654,0.00034945321385748684,0.0002913416246883571,0.978467700810268,4,4,5,0.0,5 3 4 2 10
2379,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12340,0.050000000000000044,0.5651309490203857,0.00031943584003278776,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,4 8 3 9 1 7 6 2 5
2380,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12344,0.050000000000000044,0.12491244822740555,0.00029374146834015846,0.0004156455397605896,0.9655636294028421,3,3,4,0.0,4 7 8 10
2381,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12348,0.050000000000000044,0.1378220021724701,0.00027275037791696377,0.00015940747107379138,0.9867067643741365,3,3,4,0.0,4 7 8 10
2382,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12357,0.050000000000000044,0.5810445547103882,0.00027478320407681167,0.00027286240947432816,0.9696422351278391,9,9,10,0.0,2 6 3 8 4 7 9 1 5
2383,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12361,0.050000000000000044,0.13217374682426453,0.0002984027087222785,0.00021304468100424856,0.973214700410539,3,3,4,0.0,4 3 5 10
2384,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12366,0.050000000000000044,0.3370324969291687,0.0002671466732863337,0.00011450669262558222,0.9892929023957848,4,4,5,0.0,2 5 4 3 10
2385,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12370,0.050000000000000044,0.08959249407052994,0.00032383834331994876,0.0006740384269505739,0.9452667139585746,3,3,4,0.0,4 7 8 10
2386,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12379,0.050000000000000044,0.47503697872161865,0.00025784654200025316,0.00020479984232224524,0.9789887560391964,8,8,9,0.0,4 8 3 9 6 1 7 5 10
2387,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12388,0.050000000000000044,0.5753121376037598,0.0002718548639677465,0.0003818803234025836,0.9699320641128119,9,9,10,0.0,4 8 3 9 1 7 6 2 5
2388,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12392,0.050000000000000044,0.2195882350206375,0.000325724537105998,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,4 3 5 10
2389,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12401,0.050000000000000044,0.501811683177948,0.0002840767831205287,0.0003557624004315585,0.955898276779371,9,9,10,0.0,2 5 9 1 7 3 6 8 4
2390,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12405,0.050000000000000044,0.11903587728738785,0.0003103512899542693,0.0002270680561196059,0.9813543040035171,3,3,4,0.0,4 6 7 10
2391,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12413,0.050000000000000044,0.4430277645587921,0.00028892258887935895,0.00030665850499644876,0.9645637964628256,7,7,8,0.0,1 2 6 8 4 3 5 10
2392,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12418,0.050000000000000044,0.47908449172973633,0.0002562009292887524,0.000464441574877128,0.9535418546157275,4,4,5,0.0,5 2 4 3 10
2393,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12422,0.050000000000000044,0.24299965798854828,0.00019097322001471184,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 3 5 10
2394,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12426,0.050000000000000044,0.13778872787952423,0.00024239775666501373,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,4 3 5 10
2395,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12430,0.050000000000000044,0.1531338095664978,0.00028784386813640594,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,4 3 5 10
2396,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12439,0.050000000000000044,0.6053004860877991,0.0002849377326330998,9.06596178538166e-05,0.9890231366638055,9,9,10,0.0,1 3 6 7 8 4 9 2 5
2397,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12443,0.050000000000000044,0.24888204038143158,0.000266552233370021,0.0003634778840932995,0.975528885525132,3,3,4,0.0,3 5 4 10
2398,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12448,0.050000000000000044,0.2906167507171631,0.000293214077828452,0.0002679729659575969,0.9730112660193415,4,4,5,0.0,2 5 4 3 10
2399,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12453,0.050000000000000044,0.20517124235630035,0.0002668597357114777,0.00015824087313376367,0.9811157359166888,4,4,5,0.0,4 3 5 9 10
2400,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12462,0.050000000000000044,0.5630550384521484,0.0002627171553386789,0.0003053495311178267,0.9738543298135331,9,9,10,0.0,1 6 4 3 9 8 7 2 5
2401,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12468,0.050000000000000044,0.2565525770187378,0.00024191720149246976,0.0006738616502843797,0.951354474963246,5,5,6,0.0,2 5 4 3 7 10
2402,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12477,0.050000000000000044,0.4768831133842468,0.0002504490500238414,0.00013849021343048662,0.9859045145060872,9,9,10,0.0,9 1 6 3 8 7 4 2 5
2403,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12482,0.050000000000000044,0.47908449172973633,0.0002408025087788701,0.000464441574877128,0.9535418546157275,4,4,5,0.0,2 5 4 3 10
2404,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12491,0.050000000000000044,0.4680458903312683,0.0002918901607497699,0.00011790487042162567,0.980341193402423,8,8,9,0.0,4 8 3 9 6 7 5 2 10
2405,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12500,0.050000000000000044,0.501811683177948,0.00029739150745121553,0.0003557624004315585,0.955898276779371,9,9,10,0.0,6 7 3 8 4 9 1 2 5
2406,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12504,0.050000000000000044,0.2448197901248932,0.0003451535703788977,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 3 5 10
2407,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12508,0.050000000000000044,0.2195882350206375,0.0005032415137975477,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,4 3 5 10
2408,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12515,0.050000000000000044,0.524030864238739,0.00033608284138608724,0.00014603852469008416,0.9855803357931153,6,6,7,0.0,4 8 1 3 9 5 10
2409,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12520,0.050000000000000044,0.20731505751609802,0.00032428329286631196,0.00022820319281890988,0.9805032060560234,4,4,5,0.0,5 3 4 1 10
2410,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12524,0.050000000000000044,0.3642510175704956,0.0003674901672638953,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,5 4 3 10
2411,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12528,0.050000000000000044,0.24299967288970947,0.00035533084155758843,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 5 4 10
2412,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12532,0.050000000000000044,0.23966123163700104,0.0003687515709316358,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 4 5 10
2413,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12536,0.050000000000000044,0.23966123163700104,0.0002517745961085893,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 4 5 10
2414,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12541,0.050000000000000044,0.207499161362648,0.0003336240362841636,0.00016512037836946547,0.9823827287813429,4,4,5,0.0,5 4 6 3 10
2415,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12545,0.050000000000000044,0.24299968779087067,0.00033849754981929436,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
2416,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12552,0.050000000000000044,0.4603438973426819,0.0003764276459280934,0.0003033071116078645,0.9645389883151094,6,6,7,0.0,8 3 4 9 1 5 10
2417,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12556,0.050000000000000044,0.08552718162536621,0.00028973566804779693,0.0006103077903389931,0.9397481644479613,3,3,4,0.0,5 3 9 10
2418,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12563,0.050000000000000044,0.6107901930809021,0.00032140070938372185,0.0002805451804306358,0.9685975859090066,6,6,7,0.0,9 8 7 5 4 3 10
2419,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12567,0.050000000000000044,0.24299968779087067,0.0002631574898259714,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
2420,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12572,0.050000000000000044,0.47908449172973633,0.00032823851506691426,0.000464441574877128,0.9535418546157275,4,4,5,0.0,2 5 4 3 10
2421,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12574,0.050000000000000044,0.18961115181446075,0.0003407973563298583,0.0013529653660953045,0.8921370539685776,1,1,2,0.0,9 10
2422,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12578,0.050000000000000044,0.3642510175704956,0.00038844063237775117,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,5 4 3 10
2423,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12582,0.050000000000000044,0.3642510175704956,0.0002991210494656116,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,5 4 3 10
2424,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12585,0.050000000000000044,0.11972475796937943,0.0003875894277977447,0.0006658041384071112,0.932175675254231,2,2,3,0.0,8 7 10
2425,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12589,0.050000000000000044,0.23966124653816223,0.000300110419630073,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 5 4 10
2426,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12593,0.050000000000000044,0.23966124653816223,0.00032734677733969875,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 5 4 10
2427,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12597,0.050000000000000044,0.347992479801178,0.00029421059298329055,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,4 5 3 10
2428,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12601,0.050000000000000044,0.24299967288970947,0.00031306668097386137,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 5 4 10
2429,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12605,0.050000000000000044,0.340287446975708,0.0003034275723621249,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 4 3 10
2430,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12613,0.050000000000000044,0.5097763538360596,0.0004044493234687252,0.00044069180148653686,0.9608936025788752,7,7,8,0.0,8 5 6 9 7 4 3 10
2431,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12617,0.050000000000000044,0.23966123163700104,0.00028675386420218274,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 4 5 10
2432,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12621,0.050000000000000044,0.31834474205970764,0.00027170401881448925,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 4 3 10
2433,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12625,0.050000000000000044,0.13778872787952423,0.0003241248632548377,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,3 4 5 10
2434,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12632,0.050000000000000044,0.5103857517242432,0.0002474760590952688,0.00023950866307131946,0.9811667677338427,6,6,7,0.0,6 3 9 5 8 4 10
2435,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12637,0.050000000000000044,0.3042498230934143,0.0003230448870453984,0.00025631021708250046,0.9788760404134619,4,4,5,0.0,4 5 3 7 10
2436,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12642,0.050000000000000044,0.5187638401985168,0.0003740267420653254,0.00029363430803641677,0.9751485468693494,4,4,5,0.0,6 5 4 7 10
2437,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12646,0.050000000000000044,0.24299968779087067,0.00030151171813486144,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
2438,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12650,0.050000000000000044,0.09966534376144409,0.00031447051151189953,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,5 3 4 10
2439,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12656,0.050000000000000044,0.5350301265716553,0.0002414317811296011,0.0001572572800796479,0.9845386925690522,5,5,6,0.0,1 5 8 4 3 10
2440,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12661,0.050000000000000044,0.5755201578140259,0.00026335729635320606,0.00040371244540438056,0.9671228918004404,4,4,5,0.0,2 5 4 3 10
2441,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12665,0.050000000000000044,0.23753862082958221,0.00023273027909453958,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,5 4 3 10
2442,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12674,0.050000000000000044,0.501811683177948,0.0002641650612026246,0.0003557624004315585,0.955898276779371,9,9,10,0.0,8 7 1 4 3 9 2 6 5
2443,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12678,0.050000000000000044,0.30901840329170227,0.0002999392418132629,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,5 4 3 10
2444,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12685,0.050000000000000044,0.524030864238739,0.0002803879345135231,0.00014603852469008416,0.9855803357931153,6,6,7,0.0,8 4 3 9 1 5 10
2445,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12692,0.050000000000000044,0.524030864238739,0.00026400953356642276,0.00014603852469008416,0.9855803357931153,6,6,7,0.0,4 8 3 9 1 5 10
2446,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12696,0.050000000000000044,0.23600350320339203,0.0002620659943204373,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 5 3 10
2447,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12705,0.050000000000000044,0.4670288562774658,0.00025400671519390825,0.00011934408394154161,0.9801749294528497,8,8,9,0.0,4 8 3 9 1 6 7 5 10
2448,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12713,0.050000000000000044,0.4980071485042572,0.00034592332667671144,0.0001995791244553402,0.9853171476923753,7,7,8,0.0,8 3 4 9 1 7 5 10
2449,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12719,0.050000000000000044,0.5253594517707825,0.00027932023658649996,0.0002498677058611065,0.9811700322398391,5,5,6,0.0,6 5 4 7 3 10
2450,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12723,0.050000000000000044,0.21958820521831512,0.0002708405190787744,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 5 4 10
2451,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12727,0.050000000000000044,0.30901840329170227,0.0003015711990883574,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,5 4 3 10
2452,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12731,0.050000000000000044,0.2448197901248932,0.00023716444047749974,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 3 5 10
2453,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12734,0.050000000000000044,0.12761379778385162,0.00024075030038754144,0.0004525833355728537,0.9557060683755189,2,2,3,0.0,8 7 10
2454,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12738,0.050000000000000044,0.34786003828048706,0.00025315818493254483,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,4 5 3 10
2455,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12742,0.050000000000000044,0.24299968779087067,0.0003175035635649692,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
2456,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12745,0.050000000000000044,0.11524887382984161,0.00022319876006804407,0.0005305538652464747,0.9427977200070403,2,2,3,0.0,8 7 10
2457,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12753,0.050000000000000044,0.4446690082550049,0.0002995545492012752,0.0002363825187785551,0.9719307852485942,7,7,8,0.0,8 3 4 9 7 6 5 10
2458,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12760,0.050000000000000044,0.5242102742195129,0.0003808778336471213,0.00014604086754843593,0.985650911271643,6,6,7,0.0,4 8 3 9 7 5 10
2459,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12764,0.050000000000000044,0.30901840329170227,0.0003265703307988588,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,5 4 3 10
2460,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12769,0.050000000000000044,0.21196793019771576,0.00031129096751101313,0.00028105900855734944,0.979247334489641,4,4,5,0.0,5 4 8 3 10
2461,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12773,0.050000000000000044,0.340287446975708,0.00034871245588874444,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 4 3 10
2462,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12779,0.050000000000000044,0.31388211250305176,0.0003220061310760987,0.00010191291221417487,0.9900444943223073,5,5,6,0.0,9 8 4 3 5 10
2463,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12788,0.050000000000000044,0.6053004860877991,0.00030267511546197865,9.06596178538166e-05,0.9890231366638055,9,9,10,0.0,4 8 3 9 7 6 1 2 5
2464,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12795,0.050000000000000044,0.6107902526855469,0.0003096489963354543,0.0002805451804306358,0.9685975859090066,6,6,7,0.0,9 8 7 3 4 5 10
2465,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12799,0.050000000000000044,0.31834474205970764,0.00032981816912069917,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 4 3 10
2466,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12805,0.050000000000000044,0.5268012285232544,0.0002753447600601551,0.0002396226191194728,0.9810796614634438,5,5,6,0.0,9 8 4 3 5 10
2467,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12814,0.050000000000000044,0.5049114227294922,0.0002910825294545955,0.00040246432763524354,0.9635273918385454,9,9,10,0.0,9 8 3 4 7 2 1 6 5
2468,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12818,0.050000000000000044,0.32932621240615845,0.00023927290385472588,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,3 5 4 10
2469,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12824,0.050000000000000044,0.5744508504867554,0.00024721630082543317,0.00038020795909687877,0.9687868348554255,5,5,6,0.0,9 8 4 3 5 10
2470,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12828,0.050000000000000044,0.13217374682426453,0.00029976305086165667,0.00021304468100424856,0.973214700410539,3,3,4,0.0,4 5 3 10
2471,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12832,0.050000000000000044,0.24888204038143158,0.0002765074896160513,0.0003634778840932995,0.975528885525132,3,3,4,0.0,3 5 4 10
2472,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12836,0.050000000000000044,0.23753859102725983,0.00022367762721842155,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,3 5 4 10
2473,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12840,0.050000000000000044,0.21958820521831512,0.00028341988581814803,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 5 4 10
2474,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12844,0.050000000000000044,0.31834474205970764,0.0003636051042121835,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 4 3 10
2475,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12849,0.050000000000000044,0.5515660047531128,0.00024870958004612475,0.00015783785784151405,0.9845484780251768,4,4,5,0.0,8 3 4 5 10
2476,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12858,0.050000000000000044,0.6129610538482666,0.0002895848576574483,9.454390237806365e-05,0.9887709582355161,8,8,9,0.0,5 4 3 9 6 7 1 8 10
2477,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12864,0.050000000000000044,0.5285590887069702,0.00031250711375226575,0.00020686251809820533,0.9849041309495602,5,5,6,0.0,9 8 4 3 5 10
2478,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12870,0.050000000000000044,0.5285590887069702,0.00024269125909389308,0.00020686251809820533,0.9849041309495602,5,5,6,0.0,9 8 3 4 5 10
2479,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12874,0.050000000000000044,0.21958820521831512,0.00026406563847558573,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 5 4 10
2480,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12881,0.050000000000000044,0.5195350646972656,0.00024296634988526681,0.0004429822147358209,0.9605146208501174,6,6,7,0.0,9 8 3 4 7 5 10
2481,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12885,0.050000000000000044,0.13217374682426453,0.00028339332493487746,0.00021304468100424856,0.973214700410539,3,3,4,0.0,4 3 5 10
2482,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12889,0.050000000000000044,0.340287446975708,0.00023948440139065497,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 5 3 10
2483,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12897,0.050000000000000044,0.48015549778938293,0.00023294876336876769,0.00012285425327718258,0.9793513135698831,7,7,8,0.0,8 3 4 6 9 7 5 10
2484,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12901,0.050000000000000044,0.3204091489315033,0.00028166408446850255,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 10
2485,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12905,0.050000000000000044,0.24299967288970947,0.0002451824475429021,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 5 4 10
2486,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12909,0.050000000000000044,0.23966123163700104,0.00025107385954470374,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,4 3 5 10
2487,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12913,0.050000000000000044,0.23753860592842102,0.00025937332975445315,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 5 3 10
2488,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12917,0.050000000000000044,0.3642510175704956,0.00022780262224841863,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 5 3 10
2489,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12926,0.050000000000000044,0.5651309490203857,0.00029443407482984994,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,9 8 3 4 7 1 6 2 5
2490,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12930,0.050000000000000044,0.3204091489315033,0.0003196374309482053,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 10
2491,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12934,0.050000000000000044,0.23753860592842102,0.0002749441846390255,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 5 3 10
2492,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12939,0.050000000000000044,0.5235281586647034,0.00024608560488559306,0.00013159148511476815,0.9781631976897595,4,4,5,0.0,8 5 3 4 10
2493,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12944,0.050000000000000044,0.4869674742221832,0.0002757417503744364,0.00032208103220909834,0.963245961615787,4,4,5,0.0,8 5 3 4 10
2494,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12953,0.050000000000000044,0.506477952003479,0.00025767150186260953,0.0004231823259033263,0.9620026002563846,8,8,9,0.0,8 5 3 9 4 6 1 7 10
2495,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12962,0.050000000000000044,0.6053004860877991,0.0002853269753460255,9.06596178538166e-05,0.9890231366638055,9,9,10,0.0,1 6 4 3 9 8 7 2 5
2496,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12966,0.050000000000000044,0.13217374682426453,0.00023932114345370792,0.00021304468100424856,0.973214700410539,3,3,4,0.0,4 3 5 10
2497,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12971,0.050000000000000044,0.20657378435134888,0.00023393068404402583,0.00016301791765727103,0.981612618609501,4,4,5,0.0,9 5 4 3 10
2498,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12980,0.050000000000000044,0.501811683177948,0.00023331647066192495,0.0003557624004315585,0.955898276779371,9,9,10,0.0,9 8 3 4 1 7 2 6 5
2499,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12984,0.050000000000000044,0.09140773862600327,0.00024214194854721427,0.0006266493583098054,0.9431698930036724,3,3,4,0.0,5 4 7 10
2500,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12990,0.050000000000000044,0.5288562774658203,0.000250274439167697,0.0004456117167137563,0.9599114571222935,5,5,6,0.0,5 8 3 7 4 10
2501,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12994,0.050000000000000044,0.32932621240615845,0.00025445396750001237,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,4 5 3 10
2502,0,sigma_1p0__kernel_9__order_3,1.0,9,3,12999,0.050000000000000044,0.5333353877067566,0.0002128206193447113,0.0002236827276647091,0.9770854869049029,4,4,5,0.0,3 7 5 4 10
2503,0,sigma_1p0__kernel_9__order_3,1.0,9,3,13003,0.050000000000000044,0.24299967288970947,0.0003012406923517119,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 5 4 10
2504,0,sigma_1p0__kernel_9__order_3,1.0,9,3,13012,0.050000000000000044,0.5630549192428589,0.00033919906774018373,0.0003053495311178267,0.9738543298135331,9,9,10,0.0,2 3 8 4 7 9 1 6 5
2505,0,sigma_1p0__kernel_9__order_3,1.0,9,3,13019,0.050000000000000044,0.5221834182739258,0.00036424605059437454,0.00014881690731272101,0.9851483674133008,6,6,7,0.0,4 8 3 7 1 5 10
2506,0,sigma_1p0__kernel_9__order_3,1.0,9,3,13023,0.050000000000000044,0.23753860592842102,0.0003002232188009657,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 5 3 10
2507,0,sigma_1p0__kernel_9__order_3,1.0,9,3,13026,0.050000000000000044,0.11623639613389969,0.0003397455341958751,0.0007528568967245519,0.9372687321709963,2,2,3,0.0,8 7 10
